Freq[Hz]	[dBV]	Phase[Deg]
76.73	-31.21	93.30
77.02	-31.13	91.06
77.31	-31.07	88.82
77.60	-31.01	86.57
77.89	-30.97	84.32
78.18	-30.95	82.08
78.48	-30.93	79.85
78.78	-30.93	77.65
79.07	-30.94	75.48
79.37	-30.97	73.34
79.67	-31.01	71.23
79.97	-31.06	69.17
80.27	-31.12	67.15
80.58	-31.19	65.17
80.88	-31.26	63.23
81.19	-31.35	61.34
81.49	-31.45	59.51
81.80	-31.54	57.72
82.11	-31.65	55.98
82.42	-31.76	54.31
82.73	-31.87	52.68
83.04	-31.98	51.11
83.35	-32.10	49.60
83.67	-32.22	48.14
83.99	-32.34	46.74
84.30	-32.46	45.39
84.62	-32.59	44.09
84.94	-32.71	42.85
85.26	-32.83	41.67
85.58	-32.96	40.53
85.90	-33.08	39.45
86.23	-33.20	38.41
86.55	-33.32	37.41
86.88	-33.45	36.45
87.21	-33.57	35.52
87.54	-33.69	34.63
87.87	-33.81	33.76
88.20	-33.94	32.91
88.53	-34.06	32.09
88.87	-34.18	31.30
89.20	-34.30	30.52
89.54	-34.42	29.77
89.88	-34.53	29.03
90.22	-34.65	28.32
90.56	-34.76	27.63
90.90	-34.86	26.97
91.24	-34.97	26.32
91.59	-35.07	25.69
91.93	-35.16	25.08
92.28	-35.26	24.50
92.63	-35.35	23.94
92.98	-35.44	23.41
93.33	-35.53	22.90
93.68	-35.62	22.42
94.03	-35.71	21.96
94.39	-35.81	21.53
94.74	-35.90	21.12
95.10	-35.99	20.72
95.46	-36.08	20.34
95.82	-36.17	19.96
96.18	-36.27	19.58
96.54	-36.35	19.20
96.91	-36.44	18.82
97.27	-36.53	18.42
97.64	-36.61	18.02
98.01	-36.70	17.62
98.38	-36.78	17.22
98.75	-36.85	16.83
99.12	-36.93	16.45
99.50	-37.00	16.08
99.87	-37.07	15.74
100.25	-37.14	15.41
100.63	-37.20	15.10
101.01	-37.27	14.81
101.39	-37.33	14.53
101.77	-37.40	14.26
102.16	-37.46	14.00
102.54	-37.53	13.75
102.93	-37.60	13.51
103.32	-37.67	13.27
103.71	-37.74	13.03
104.10	-37.81	12.79
104.49	-37.88	12.55
104.88	-37.95	12.30
105.28	-38.01	12.04
105.68	-38.08	11.77
106.08	-38.14	11.49
106.48	-38.19	11.20
106.88	-38.25	10.92
107.28	-38.30	10.63
107.69	-38.35	10.36
108.09	-38.40	10.11
108.50	-38.45	9.87
108.91	-38.50	9.67
109.32	-38.55	9.48
109.73	-38.59	9.31
110.15	-38.64	9.15
110.56	-38.69	9.00
110.98	-38.74	8.84
111.40	-38.79	8.69
111.82	-38.85	8.53
112.24	-38.90	8.36
112.67	-38.96	8.18
113.09	-39.01	7.99
113.52	-39.07	7.80
113.95	-39.12	7.61
114.38	-39.17	7.40
114.81	-39.21	7.20
115.24	-39.25	6.99
115.68	-39.29	6.80
116.11	-39.33	6.61
116.55	-39.36	6.44
116.99	-39.40	6.30
117.43	-39.44	6.18
117.87	-39.47	6.09
118.32	-39.52	6.01
118.77	-39.56	5.94
119.21	-39.60	5.86
119.66	-39.64	5.76
120.12	-39.69	5.64
120.57	-39.74	5.48
121.02	-39.78	5.29
121.48	-39.83	5.09
121.94	-39.87	4.88
122.40	-39.92	4.68
122.86	-39.95	4.50
123.32	-39.99	4.36
123.79	-40.01	4.25
124.26	-40.04	4.18
124.73	-40.06	4.12
125.20	-40.09	4.08
125.67	-40.12	4.04
126.14	-40.16	4.00
126.62	-40.20	3.95
127.10	-40.24	3.89
127.58	-40.29	3.82
128.06	-40.33	3.72
128.54	-40.38	3.60
129.03	-40.42	3.46
129.51	-40.45	3.29
130.00	-40.48	3.11
130.49	-40.50	2.92
130.98	-40.52	2.75
131.48	-40.55	2.61
131.98	-40.57	2.50
132.47	-40.59	2.44
132.97	-40.62	2.41
133.48	-40.65	2.39
133.98	-40.68	2.36
134.48	-40.71	2.30
134.99	-40.75	2.19
135.50	-40.78	2.03
136.01	-40.82	1.84
136.53	-40.85	1.64
137.04	-40.88	1.44
137.56	-40.90	1.27
138.08	-40.92	1.15
138.60	-40.93	1.07
139.12	-40.94	1.03
139.65	-40.95	1.01
140.17	-40.96	1.00
140.70	-40.98	0.99
141.23	-41.01	0.96
141.77	-41.04	0.92
142.30	-41.08	0.85
142.84	-41.11	0.77
143.38	-41.15	0.65
143.92	-41.17	0.52
144.46	-41.19	0.37
145.01	-41.20	0.21
145.55	-41.21	0.07
146.10	-41.22	-0.03
146.65	-41.23	-0.09
147.21	-41.25	-0.10
147.76	-41.27	-0.09
148.32	-41.30	-0.07
148.88	-41.33	-0.08
149.44	-41.36	-0.14
150.01	-41.39	-0.27
150.57	-41.41	-0.44
151.14	-41.44	-0.64
151.71	-41.46	-0.82
152.28	-41.48	-0.97
152.86	-41.49	-1.05
153.43	-41.49	-1.07
154.01	-41.49	-1.07
154.59	-41.49	-1.06
155.18	-41.51	-1.06
155.76	-41.53	-1.10
156.35	-41.56	-1.18
156.94	-41.59	-1.28
157.53	-41.62	-1.40
158.13	-41.65	-1.53
158.72	-41.66	-1.66
159.32	-41.67	-1.78
159.93	-41.67	-1.88
160.53	-41.67	-1.96
161.13	-41.68	-2.01
161.74	-41.70	-2.02
162.35	-41.72	-2.02
162.97	-41.75	-2.03
163.58	-41.77	-2.06
164.20	-41.80	-2.14
164.82	-41.81	-2.27
165.44	-41.83	-2.44
166.06	-41.84	-2.61
166.69	-41.84	-2.74
167.32	-41.85	-2.81
167.95	-41.85	-2.82
