Freq[Hz]	[dBV]	Phase[Deg]
185.23	-69.41	169.26
185.93	-71.08	165.63
186.63	-72.67	162.48
187.33	-73.51	160.35
188.04	-73.04	159.60
188.75	-71.66	159.02
189.46	-70.25	156.59
190.18	-69.74	150.25
190.90	-70.96	138.18
191.62	-73.61	122.20
192.34	-76.59	106.63
193.07	-78.77	95.97
193.79	-79.04	94.49
194.53	-77.50	101.59
195.26	-75.20	112.81
196.00	-73.20	123.47
196.74	-72.56	129.04
197.48	-73.33	128.39
198.22	-74.82	123.10
198.97	-76.28	114.85
199.72	-77.02	105.40
200.48	-77.01	97.19
201.23	-76.61	93.09
201.99	-76.23	96.07
202.75	-76.22	108.48
203.52	-76.42	127.92
204.29	-76.44	149.65
205.06	-75.87	168.86
205.83	-74.48	-178.54
206.61	-72.74	-172.92
207.39	-71.32	-173.65
208.17	-70.92	179.94
208.96	-71.79	169.45
209.74	-73.19	158.57
210.54	-74.25	151.36
211.33	-74.08	151.77
212.13	-72.56	159.76
212.93	-70.31	171.07
213.73	-68.00	-178.82
214.54	-66.27	-174.25
215.35	-65.34	-177.58
216.16	-65.23	169.62
216.98	-65.99	145.77
217.80	-67.56	112.97
218.62	-69.68	81.32
219.44	-72.04	62.14
220.27	-74.34	65.88
221.10	-76.29	89.28
221.94	-77.63	119.76
222.77	-78.08	144.26
223.61	-77.54	154.17
224.46	-76.43	153.38
225.30	-75.23	147.93
226.15	-74.42	143.62
227.01	-74.13	141.63
227.86	-74.27	140.13
228.72	-74.72	137.22
229.59	-75.31	132.51
230.45	-75.73	128.77
231.32	-75.64	129.18
232.20	-74.76	136.09
233.07	-73.26	146.21
233.95	-71.48	154.04
234.84	-69.74	154.17
235.72	-68.29	145.65
236.61	-67.31	131.95
237.50	-66.95	116.73
238.40	-67.28	103.21
239.30	-68.20	93.50
240.20	-69.56	89.60
241.11	-71.17	92.64
242.02	-72.73	99.73
242.93	-73.86	106.78
243.85	-74.25	110.05
244.77	-74.03	109.66
245.69	-73.54	107.81
246.62	-73.14	106.63
247.55	-72.92	106.62
248.48	-72.71	106.84
249.42	-72.32	106.29
250.36	-71.68	104.89
251.31	-70.81	103.67
252.26	-69.75	103.73
253.21	-68.67	104.33
254.16	-68.02	101.67
255.12	-68.26	91.65
256.09	-69.54	74.29
257.05	-71.44	57.85
258.02	-73.45	51.72
259.00	-75.09	60.00
259.97	-75.98	75.15
260.95	-75.78	87.99
261.94	-74.45	92.64
262.93	-72.74	90.69
263.92	-71.49	84.77
264.92	-71.20	77.20
265.92	-71.59	69.76
266.92	-72.28	64.13
267.93	-73.00	60.84
268.94	-73.65	58.44
269.95	-74.13	55.26
270.97	-74.56	51.01
271.99	-75.36	47.05
273.02	-76.94	44.90
274.05	-78.89	45.77
275.08	-80.07	50.64
276.12	-79.44	60.23
277.16	-77.35	72.82
278.21	-75.03	85.18
279.26	-73.48	94.27
280.31	-72.51	98.47
281.37	-71.44	96.62
282.43	-69.96	88.51
283.50	-68.67	76.63
284.57	-68.35	64.01
285.64	-69.17	52.94
286.72	-70.41	44.64
287.80	-71.28	40.09
288.89	-71.54	38.40
289.98	-71.33	37.32
291.07	-70.86	34.79
292.17	-70.55	29.91
293.27	-70.94	22.18
294.38	-72.24	12.94
295.49	-74.10	7.04
296.61	-76.11	9.31
297.73	-77.72	18.46
298.85	-78.31	28.80
299.98	-77.51	35.68
301.11	-76.12	39.30
302.25	-75.18	40.98
303.39	-75.01	40.91
304.53	-75.07	37.85
305.68	-74.86	30.97
306.83	-74.49	22.55
307.99	-74.32	16.03
309.15	-74.56	11.82
310.32	-75.14	5.29
311.49	-76.02	-7.12
312.67	-77.54	-17.39
313.85	-80.19	-12.27
315.03	-83.38	10.12
316.22	-84.69	32.45
317.41	-82.14	38.19
318.61	-77.75	29.84
319.81	-75.15	17.63
321.02	-75.65	9.40
322.23	-77.42	9.75
323.45	-78.64	20.92
324.67	-78.87	35.54
325.89	-78.04	43.86
327.12	-76.51	43.95
328.36	-75.05	40.53
329.60	-74.18	37.27
330.84	-73.88	34.78
332.09	-74.01	33.16
333.34	-74.12	32.08
334.60	-73.66	30.99
335.86	-72.66	29.08
337.13	-71.81	25.26
338.40	-71.47	18.86
339.68	-71.27	10.41
340.96	-70.80	0.85
342.25	-70.48	-7.48
343.54	-71.01	-11.93
344.83	-72.17	-13.37
346.14	-73.07	-15.50
347.44	-73.28	-19.28
348.75	-73.24	-21.16
350.07	-73.23	-20.58
351.39	-72.96	-27.59
352.72	-72.25	-50.11
354.05	-72.42	-70.15
355.38	-75.08	-62.44
356.72	-78.68	-33.78
358.07	-79.65	-11.69
359.42	-77.61	-8.58
360.78	-75.63	-20.05
362.14	-75.35	-38.34
363.51	-75.64	-51.51
364.88	-75.76	-52.94
366.25	-76.51	-50.74
367.64	-78.50	-51.89
369.02	-80.79	-50.50
370.42	-82.14	-39.67
371.81	-82.04	-23.34
373.22	-80.29	-8.84
374.63	-77.51	-2.16
376.04	-74.70	-8.05
377.46	-73.02	-25.44
378.88	-73.60	-49.40
380.31	-75.81	-68.08
381.75	-77.95	-66.52
383.19	-79.30	-51.21
384.63	-79.88	-43.78
386.09	-79.78	-48.61
387.54	-79.16	-55.66
389.00	-78.49	-56.68
390.47	-78.38	-45.97
391.95	-78.36	-30.13
393.43	-77.06	-25.76
394.91	-75.26	-37.33
396.40	-75.41	-58.32
397.90	-77.25	-76.27
399.40	-78.49	-75.77
400.90	-78.96	-62.36
402.42	-79.82	-54.90
403.94	-80.40	-54.46
405.46	-79.19	-51.90
406.99	-77.64	-45.77
408.53	-78.07	-38.75
410.07	-79.13	-34.81
411.61	-78.66	-38.43
413.17	-77.79	-54.01
414.73	-78.13	-78.13
416.29	-79.41	-80.18
417.86	-80.74	-46.49
419.44	-80.76	-18.72
421.02	-78.99	-20.48
422.61	-76.62	-31.49
424.21	-74.48	-40.31
425.81	-72.87	-49.94
427.41	-72.12	-62.98
429.03	-72.77	-80.05
430.65	-76.27	-93.75
432.27	-82.80	-94.13
433.90	-85.37	-75.97
435.54	-79.98	-44.81
437.18	-74.01	-27.97
438.83	-71.51	-36.39
440.49	-70.14	-55.43
442.15	-69.27	-73.69
443.82	-69.62	-85.13
445.49	-70.64	-94.17
447.18	-71.53	-104.57
448.86	-72.38	-106.43
450.56	-73.17	-99.47
452.26	-73.57	-99.73
453.96	-73.36	-109.01
455.68	-72.74	-118.74
457.40	-73.53	-124.17
459.12	-76.14	-122.74
460.85	-76.83	-114.23
462.59	-75.23	-106.32
464.34	-74.27	-110.82
466.09	-73.69	-117.20
467.85	-72.72	-117.21
469.62	-72.86	-131.73
471.39	-74.84	-152.53
473.17	-77.76	-144.03
474.95	-78.49	-123.52
476.74	-75.47	-116.99
478.54	-72.78	-118.92
