Freq[Hz]	[dBV]	Phase[Deg]
167.95	-43.49	0.59
168.58	-43.58	0.18
169.22	-43.68	-0.18
169.86	-43.78	-0.41
170.50	-43.89	-0.45
171.14	-44.02	-0.37
171.79	-44.14	-0.31
172.44	-44.26	-0.38
173.09	-44.37	-0.72
173.74	-44.47	-1.35
174.40	-44.56	-2.13
175.06	-44.64	-2.91
175.72	-44.71	-3.54
176.38	-44.76	-3.90
177.04	-44.81	-4.03
177.71	-44.85	-4.03
178.38	-44.90	-4.00
179.06	-44.94	-4.04
179.73	-45.00	-4.18
180.41	-45.05	-4.41
181.09	-45.09	-4.68
181.77	-45.12	-4.97
182.46	-45.14	-5.24
183.15	-45.16	-5.49
183.84	-45.17	-5.70
184.53	-45.19	-5.84
185.23	-45.22	-5.90
185.93	-45.26	-5.93
186.63	-45.31	-5.95
187.33	-45.37	-6.03
188.04	-45.42	-6.20
188.75	-45.48	-6.41
189.46	-45.53	-6.61
190.18	-45.59	-6.70
190.90	-45.65	-6.62
191.62	-45.72	-6.41
192.34	-45.79	-6.16
193.07	-45.88	-6.00
193.79	-45.98	-6.02
194.53	-46.08	-6.20
195.26	-46.17	-6.42
196.00	-46.25	-6.53
196.74	-46.29	-6.42
197.48	-46.31	-6.12
198.22	-46.32	-5.79
198.97	-46.37	-5.60
199.72	-46.47	-5.71
200.48	-46.60	-6.08
201.23	-46.74	-6.54
201.99	-46.84	-6.93
202.75	-46.87	-7.09
203.52	-46.85	-7.04
204.29	-46.82	-6.86
205.06	-46.82	-6.66
205.83	-46.89	-6.52
206.61	-47.01	-6.46
207.39	-47.14	-6.49
208.17	-47.26	-6.60
208.96	-47.34	-6.78
209.74	-47.41	-6.98
210.54	-47.47	-7.14
211.33	-47.54	-7.20
212.13	-47.63	-7.17
212.93	-47.71	-7.14
213.73	-47.78	-7.20
214.54	-47.80	-7.44
215.35	-47.81	-7.78
216.16	-47.83	-8.09
216.98	-47.90	-8.25
217.80	-48.03	-8.20
218.62	-48.19	-8.11
219.44	-48.31	-8.18
220.27	-48.35	-8.57
221.10	-48.32	-9.21
221.94	-48.28	-9.80
222.77	-48.26	-10.09
223.61	-48.32	-9.92
224.46	-48.41	-9.50
225.30	-48.52	-9.12
226.15	-48.60	-9.04
227.01	-48.66	-9.22
227.86	-48.69	-9.45
228.72	-48.71	-9.50
229.59	-48.73	-9.27
230.45	-48.74	-8.93
231.32	-48.77	-8.70
232.20	-48.81	-8.75
233.07	-48.86	-9.00
233.95	-48.90	-9.27
234.84	-48.91	-9.40
235.72	-48.91	-9.36
236.61	-48.91	-9.26
237.50	-48.95	-9.26
238.40	-49.03	-9.40
239.30	-49.12	-9.63
240.20	-49.18	-9.87
241.11	-49.17	-10.04
242.02	-49.15	-10.18
242.93	-49.16	-10.36
243.85	-49.25	-10.64
244.77	-49.40	-11.00
245.69	-49.51	-11.37
246.62	-49.50	-11.69
247.55	-49.39	-11.93
248.48	-49.29	-12.09
249.42	-49.29	-12.17
250.36	-49.41	-12.22
251.31	-49.57	-12.33
252.26	-49.66	-12.58
253.21	-49.66	-12.98
254.16	-49.61	-13.38
255.12	-49.59	-13.63
256.09	-49.65	-13.66
257.05	-49.73	-13.62
258.02	-49.79	-13.68
259.00	-49.81	-13.92
259.97	-49.84	-14.29
260.95	-49.92	-14.67
261.94	-50.08	-15.00
262.93	-50.23	-15.35
263.92	-50.29	-15.75
264.92	-50.23	-16.21
265.92	-50.17	-16.63
266.92	-50.23	-16.90
267.93	-50.44	-17.00
268.94	-50.68	-17.15
269.95	-50.81	-17.57
270.97	-50.81	-18.25
271.99	-50.77	-18.91
273.02	-50.80	-19.23
274.05	-50.92	-19.24
275.08	-51.05	-19.24
276.12	-51.13	-19.51
277.16	-51.16	-19.92
278.21	-51.22	-20.12
279.26	-51.35	-19.81
280.31	-51.51	-19.25
281.37	-51.67	-18.88
282.43	-51.77	-18.95
283.50	-51.85	-19.13
284.57	-51.93	-18.97
285.64	-52.03	-18.40
286.72	-52.11	-17.87
287.80	-52.16	-17.83
288.89	-52.18	-18.06
289.98	-52.21	-17.87
291.07	-52.28	-16.79
292.17	-52.35	-15.63
293.27	-52.37	-15.57
294.38	-52.32	-16.91
295.49	-52.27	-18.27
296.61	-52.27	-18.19
297.73	-52.32	-16.88
298.85	-52.37	-15.75
299.98	-52.40	-15.84
301.11	-52.42	-16.57
302.25	-52.47	-17.02
303.39	-52.55	-16.87
304.53	-52.62	-16.61
305.68	-52.65	-16.67
306.83	-52.70	-16.83
307.99	-52.82	-16.65
309.15	-53.03	-16.04
310.32	-53.19	-15.59
311.49	-53.17	-15.80
312.67	-53.07	-16.14
313.85	-53.11	-15.60
315.03	-53.34	-13.89
316.22	-53.56	-11.93
317.41	-53.60	-10.54
318.61	-53.49	-9.32
319.81	-53.36	-7.32
321.02	-53.23	-4.47
322.23	-52.98	-1.83
323.45	-52.54	-0.37
324.67	-52.01	-0.10
325.89	-51.57	-0.79
327.12	-51.26	-2.25
328.36	-51.03	-4.29
329.60	-50.82	-6.62
330.84	-50.69	-8.65
332.09	-50.67	-9.87
333.34	-50.70	-10.58
334.60	-50.67	-11.39
335.86	-50.60	-12.41
337.13	-50.58	-13.17
338.40	-50.67	-13.49
339.68	-50.70	-14.04
340.96	-50.55	-15.43
342.25	-50.35	-17.07
343.54	-50.36	-17.99
344.83	-50.54	-18.21
346.14	-50.66	-18.60
347.44	-50.62	-19.55
348.75	-50.55	-20.67
350.07	-50.55	-21.58
351.39	-50.58	-22.09
352.72	-50.58	-22.16
354.05	-50.57	-22.47
355.38	-50.63	-23.83
356.72	-50.72	-25.38
358.07	-50.74	-25.18
359.42	-50.69	-23.51
360.78	-50.70	-22.95
362.14	-50.78	-24.34
363.51	-50.83	-25.41
364.88	-50.77	-24.77
366.25	-50.68	-23.95
367.64	-50.65	-24.33
369.02	-50.62	-25.08
370.42	-50.55	-25.12
371.81	-50.46	-24.98
373.22	-50.39	-25.55
374.63	-50.32	-26.39
376.04	-50.21	-26.61
377.46	-50.07	-26.59
378.88	-49.94	-27.26
380.31	-49.83	-28.31
381.75	-49.77	-28.63
383.19	-49.71	-28.60
384.63	-49.60	-29.56
386.09	-49.48	-31.07
387.54	-49.43	-31.36
389.00	-49.42	-30.82
390.47	-49.28	-31.68
391.95	-49.04	-33.85
393.43	-48.84	-35.31
394.91	-48.70	-35.69
396.40	-48.55	-36.13
397.90	-48.37	-37.10
399.40	-48.18	-38.56
400.90	-47.96	-40.24
402.42	-47.66	-41.90
403.94	-47.40	-44.41
405.46	-47.31	-49.06
406.99	-47.33	-54.50
408.53	-47.31	-58.56
410.07	-47.42	-62.38
411.61	-47.87	-67.64
413.17	-48.62	-72.30
414.73	-49.51	-74.05
416.29	-50.36	-73.81
417.86	-51.05	-72.67
419.44	-51.67	-70.51
421.02	-52.24	-67.56
422.61	-52.55	-64.97
424.21	-52.58	-62.96
425.81	-52.59	-60.73
427.41	-52.61	-58.44
429.03	-52.51	-56.87
430.65	-52.43	-55.61
432.27	-52.49	-53.99
433.90	-52.41	-52.52
435.54	-52.07	-51.68
