Freq[Hz]	[dBV]	Phase[Deg]
303.39	-58.28	-41.52
304.53	-58.34	-41.56
305.68	-58.40	-41.06
306.83	-58.46	-40.42
307.99	-58.51	-40.31
309.15	-58.55	-40.98
310.32	-58.56	-41.90
311.49	-58.57	-42.54
312.67	-58.56	-42.97
313.85	-58.54	-43.48
315.03	-58.53	-44.23
316.22	-58.50	-45.10
317.41	-58.48	-45.94
318.61	-58.46	-46.85
319.81	-58.49	-48.01
321.02	-58.58	-49.43
322.23	-58.74	-50.83
323.45	-58.98	-52.05
324.67	-59.27	-53.38
325.89	-59.60	-55.20
327.12	-59.98	-57.08
328.36	-60.48	-57.84
329.60	-61.07	-56.84
330.84	-61.59	-54.72
332.09	-61.85	-52.22
333.34	-61.93	-49.45
334.60	-62.01	-46.26
335.86	-62.09	-42.92
337.13	-61.98	-40.12
338.40	-61.59	-38.38
339.68	-61.14	-37.62
340.96	-60.87	-37.70
342.25	-60.73	-38.49
343.54	-60.59	-39.87
344.83	-60.45	-41.37
346.14	-60.45	-42.26
347.44	-60.61	-42.26
348.75	-60.78	-41.75
350.07	-60.82	-41.15
351.39	-60.71	-40.85
352.72	-60.48	-41.11
354.05	-60.25	-41.64
355.38	-60.22	-41.93
356.72	-60.31	-41.50
358.07	-60.33	-39.86
359.42	-60.17	-37.74
360.78	-59.83	-37.11
362.14	-59.42	-38.71
363.51	-59.15	-41.05
364.88	-59.13	-42.79
366.25	-59.11	-43.50
367.64	-58.84	-43.29
369.02	-58.47	-43.73
370.42	-58.18	-46.27
371.81	-58.05	-49.81
373.22	-58.12	-52.56
374.63	-58.28	-54.04
376.04	-58.37	-54.43
377.46	-58.33	-54.97
378.88	-58.14	-57.28
380.31	-57.91	-60.84
381.75	-57.84	-63.83
383.19	-57.92	-66.36
384.63	-58.00	-69.87
386.09	-58.15	-74.25
387.54	-58.59	-78.13
389.00	-59.31	-80.60
390.47	-60.11	-81.22
391.95	-60.75	-80.53
393.43	-61.02	-79.85
394.91	-61.05	-79.49
396.40	-61.26	-78.97
397.90	-61.64	-77.96
399.40	-61.86	-76.38
400.90	-61.94	-74.97
402.42	-62.10	-74.89
403.94	-62.31	-75.67
405.46	-62.40	-75.95
406.99	-62.43	-75.79
408.53	-62.56	-75.81
410.07	-62.75	-75.58
411.61	-62.90	-74.57
413.17	-63.10	-73.74
414.73	-63.40	-73.91
416.29	-63.57	-73.82
417.86	-63.47	-72.82
419.44	-63.39	-72.86
421.02	-63.54	-74.61
422.61	-63.93	-75.99
424.21	-64.37	-75.88
425.81	-64.51	-74.57
427.41	-64.59	-72.41
429.03	-65.16	-69.84
430.65	-65.69	-67.61
432.27	-65.49	-66.22
433.90	-65.26	-64.28
435.54	-65.51	-61.00
437.18	-65.60	-58.07
438.83	-65.32	-56.16
440.49	-65.26	-54.13
442.15	-65.30	-51.40
443.82	-64.88	-48.13
445.49	-64.23	-45.88
447.18	-63.75	-45.80
