Freq[Hz]	[dBV]	Phase[Deg]
84.30	-60.65	-34.08
84.62	-60.81	-35.75
84.94	-60.96	-37.36
85.26	-61.10	-38.92
85.58	-61.23	-40.40
85.90	-61.35	-41.82
86.23	-61.47	-43.16
86.55	-61.59	-44.41
86.88	-61.70	-45.59
87.21	-61.81	-46.67
87.54	-61.92	-47.65
87.87	-62.03	-48.54
88.20	-62.15	-49.33
88.53	-62.27	-50.03
88.87	-62.39	-50.68
89.20	-62.52	-51.30
89.54	-62.65	-51.92
89.88	-62.78	-52.56
90.22	-62.92	-53.25
90.56	-63.06	-54.02
90.90	-63.19	-54.90
91.24	-63.33	-55.91
91.59	-63.47	-57.01
91.93	-63.61	-58.19
92.28	-63.74	-59.41
92.63	-63.86	-60.64
92.98	-63.98	-61.86
93.33	-64.09	-63.03
93.68	-64.19	-64.12
94.03	-64.27	-65.10
94.39	-64.34	-65.98
94.74	-64.40	-66.76
95.10	-64.45	-67.46
95.46	-64.51	-68.10
95.82	-64.57	-68.68
96.18	-64.63	-69.22
96.54	-64.70	-69.73
96.91	-64.79	-70.24
97.27	-64.89	-70.75
97.64	-65.00	-71.26
98.01	-65.12	-71.79
98.38	-65.24	-72.35
98.75	-65.37	-72.94
99.12	-65.50	-73.57
99.50	-65.62	-74.26
99.87	-65.73	-75.00
100.25	-65.83	-75.79
100.63	-65.93	-76.61
101.01	-66.01	-77.44
101.39	-66.09	-78.25
101.77	-66.15	-79.03
102.16	-66.19	-79.76
102.54	-66.23	-80.40
102.93	-66.25	-80.94
103.32	-66.26	-81.39
103.71	-66.27	-81.75
104.10	-66.29	-82.03
104.49	-66.32	-82.24
104.88	-66.37	-82.39
105.28	-66.45	-82.49
105.68	-66.56	-82.54
106.08	-66.71	-82.57
106.48	-66.87	-82.63
106.88	-67.05	-82.75
107.28	-67.22	-82.97
107.69	-67.37	-83.35
108.09	-67.49	-83.92
108.50	-67.56	-84.72
108.91	-67.58	-85.78
109.32	-67.56	-87.01
109.73	-67.52	-88.34
110.15	-67.46	-89.68
110.56	-67.41	-90.97
110.98	-67.37	-92.10
111.40	-67.37	-93.00
111.82	-67.41	-93.62
112.24	-67.48	-94.01
112.67	-67.58	-94.24
113.09	-67.69	-94.39
113.52	-67.80	-94.52
113.95	-67.91	-94.71
114.38	-68.00	-95.04
114.81	-68.07	-95.55
115.24	-68.12	-96.20
115.68	-68.15	-96.95
116.11	-68.17	-97.76
116.55	-68.18	-98.59
116.99	-68.18	-99.38
117.43	-68.17	-100.11
117.87	-68.17	-100.74
118.32	-68.17	-101.31
118.77	-68.18	-101.82
119.21	-68.18	-102.29
119.66	-68.20	-102.73
120.12	-68.22	-103.16
120.57	-68.25	-103.61
121.02	-68.29	-104.09
121.48	-68.33	-104.62
121.94	-68.38	-105.24
122.40	-68.43	-105.97
122.86	-68.48	-106.84
123.32	-68.53	-107.87
123.79	-68.57	-109.02
124.26	-68.61	-110.20
124.73	-68.64	-111.33
125.20	-68.66	-112.30
125.67	-68.68	-113.03
126.14	-68.68	-113.41
126.62	-68.68	-113.45
127.10	-68.67	-113.28
127.58	-68.67	-113.07
128.06	-68.69	-112.98
128.54	-68.73	-113.17
129.03	-68.81	-113.81
129.51	-68.93	-114.96
130.00	-69.06	-116.47
130.49	-69.20	-118.14
130.98	-69.32	-119.80
131.48	-69.42	-121.24
131.98	-69.46	-122.27
132.47	-69.45	-122.80
132.97	-69.41	-122.96
133.48	-69.35	-122.88
133.98	-69.30	-122.71
134.48	-69.29	-122.59
134.99	-69.34	-122.68
135.50	-69.45	-123.04
136.01	-69.59	-123.63
136.53	-69.74	-124.42
137.04	-69.88	-125.34
137.56	-69.98	-126.36
138.08	-70.00	-127.43
138.60	-69.97	-128.50
139.12	-69.90	-129.51
139.65	-69.82	-130.41
140.17	-69.76	-131.15
140.70	-69.74	-131.67
141.23	-69.77	-131.96
141.77	-69.86	-132.13
142.30	-69.99	-132.32
142.84	-70.15	-132.67
143.38	-70.32	-133.33
143.92	-70.49	-134.41
144.46	-70.66	-135.84
145.01	-70.79	-137.41
145.55	-70.89	-138.88
146.10	-70.93	-140.02
146.65	-70.91	-140.60
147.21	-70.82	-140.56
147.76	-70.71	-140.13
148.32	-70.60	-139.58
148.88	-70.53	-139.19
149.44	-70.56	-139.23
150.01	-70.69	-139.90
150.57	-70.90	-141.06
151.14	-71.13	-142.48
151.71	-71.34	-143.96
152.28	-71.48	-145.26
152.86	-71.51	-146.19
153.43	-71.45	-146.75
154.01	-71.34	-147.00
154.59	-71.23	-147.01
155.18	-71.18	-146.87
155.76	-71.21	-146.64
156.35	-71.32	-146.46
156.94	-71.46	-146.47
157.53	-71.59	-146.82
