Freq[Hz]	[dBV]	Phase[Deg]
50.51	-84.75	-156.06
50.70	-84.28	-159.05
50.89	-83.78	-161.82
51.08	-83.26	-164.37
51.28	-82.73	-166.71
51.47	-82.19	-168.87
51.66	-81.64	-170.84
51.86	-81.08	-172.66
52.05	-80.52	-174.31
52.25	-79.96	-175.83
52.45	-79.41	-177.22
52.65	-78.87	-178.50
52.85	-78.35	-179.68
53.04	-77.84	179.22
53.24	-77.36	178.15
53.45	-76.90	177.09
53.65	-76.48	176.01
53.85	-76.08	174.85
54.05	-75.73	173.60
54.26	-75.42	172.20
54.46	-75.15	170.63
54.67	-74.94	168.84
54.87	-74.77	166.79
55.08	-74.67	164.44
55.29	-74.64	161.75
55.50	-74.67	158.68
55.71	-74.77	155.18
55.92	-74.95	151.23
56.13	-75.19	146.84
56.34	-75.47	142.04
56.55	-75.78	136.84
56.77	-76.10	131.28
56.98	-76.43	125.38
57.19	-76.73	119.16
57.41	-77.00	112.65
57.63	-77.21	105.88
57.84	-77.36	98.86
58.06	-77.41	91.64
58.28	-77.37	84.24
58.50	-77.19	76.69
58.72	-76.87	69.01
58.94	-76.42	61.21
59.17	-75.87	53.27
59.39	-75.24	45.18
59.61	-74.58	36.90
59.84	-73.92	28.43
60.06	-73.29	19.74
60.29	-72.73	10.82
60.52	-72.27	1.63
60.75	-71.95	-7.84
60.98	-71.81	-17.62
61.21	-71.89	-27.72
61.44	-72.23	-38.17
61.67	-72.86	-48.99
61.90	-73.78	-60.16
62.14	-74.92	-71.63
62.37	-76.23	-83.35
62.61	-77.66	-95.26
62.84	-79.16	-107.30
63.08	-80.66	-119.43
63.32	-82.10	-131.58
63.56	-83.43	-143.69
63.80	-84.59	-155.71
64.04	-85.50	-167.57
64.28	-86.11	-179.21
64.52	-86.35	169.44
64.76	-86.18	158.45
65.01	-85.66	147.88
65.25	-84.81	137.81
65.50	-83.70	128.32
65.75	-82.36	119.50
66.00	-80.85	111.41
66.24	-79.21	104.15
66.49	-77.50	97.79
66.75	-75.77	92.43
67.00	-74.07	88.14
67.25	-72.46	85.03
67.50	-70.99	83.17
67.76	-69.68	82.50
68.01	-68.52	82.79
68.27	-67.49	83.78
68.53	-66.55	85.23
68.79	-65.71	86.87
69.05	-64.92	88.44
69.31	-64.18	89.68
69.57	-63.46	90.30
69.83	-62.74	90.02
70.09	-62.00	88.55
70.36	-61.20	85.59
70.62	-60.35	80.99
70.89	-59.46	74.92
71.16	-58.55	67.61
71.43	-57.66	59.29
71.70	-56.81	50.21
