Freq[Hz]	[dBV]	Phase[Deg]
443.82	-43.53	-23.24
445.49	-43.57	-23.13
447.18	-43.62	-23.27
448.86	-43.58	-23.70
450.56	-43.50	-23.97
452.26	-43.63	-23.10
453.96	-43.81	-22.12
455.68	-43.67	-22.85
457.40	-43.54	-23.82
459.12	-43.71	-23.61
460.85	-43.81	-23.18
462.59	-43.76	-23.10
464.34	-43.78	-23.19
466.09	-43.83	-23.06
467.85	-43.83	-22.53
469.62	-43.89	-22.25
471.39	-43.99	-22.22
473.17	-44.01	-21.80
474.95	-44.00	-21.62
476.74	-44.06	-21.93
478.54	-44.15	-21.02
480.35	-44.17	-19.94
482.16	-44.06	-21.17
483.98	-44.07	-21.45
485.81	-44.26	-19.30
487.64	-44.31	-18.57
489.48	-44.22	-18.94
491.33	-44.18	-18.37
493.18	-44.19	-17.67
495.04	-44.19	-17.63
496.91	-44.08	-18.08
498.79	-44.10	-17.12
500.67	-44.21	-15.27
502.56	-44.07	-15.99
504.45	-44.09	-16.92
506.36	-44.42	-16.33
508.27	-44.40	-17.15
