Freq[Hz]	[dBV]	Phase[Deg]
79.97	-24.61	129.86
80.27	-24.46	127.85
80.58	-24.31	125.74
80.88	-24.17	123.55
81.19	-24.04	121.27
81.49	-23.91	118.91
81.80	-23.80	116.45
82.11	-23.70	113.91
82.42	-23.62	111.28
82.73	-23.55	108.57
83.04	-23.49	105.80
83.35	-23.45	102.97
83.67	-23.43	100.10
83.99	-23.43	97.20
84.30	-23.45	94.28
84.62	-23.49	91.35
84.94	-23.56	88.43
85.26	-23.64	85.52
85.58	-23.75	82.65
85.90	-23.88	79.81
86.23	-24.02	77.01
86.55	-24.18	74.28
86.88	-24.36	71.60
87.21	-24.55	69.00
87.54	-24.76	66.49
87.87	-24.97	64.07
88.20	-25.20	61.76
88.53	-25.43	59.55
88.87	-25.66	57.45
89.20	-25.90	55.44
89.54	-26.15	53.52
89.88	-26.40	51.70
90.22	-26.66	49.96
90.56	-26.91	48.31
90.90	-27.17	46.73
91.24	-27.43	45.24
91.59	-27.69	43.81
91.93	-27.94	42.45
92.28	-28.20	41.16
92.63	-28.45	39.93
92.98	-28.71	38.75
93.33	-28.96	37.62
93.68	-29.21	36.53
94.03	-29.46	35.49
94.39	-29.70	34.48
94.74	-29.94	33.51
95.10	-30.18	32.58
95.46	-30.42	31.69
95.82	-30.65	30.84
96.18	-30.88	30.03
96.54	-31.10	29.25
96.91	-31.32	28.51
97.27	-31.54	27.80
97.64	-31.76	27.13
98.01	-31.97	26.48
98.38	-32.18	25.87
98.75	-32.39	25.27
99.12	-32.59	24.70
99.50	-32.80	24.15
99.87	-33.01	23.61
100.25	-33.21	23.08
100.63	-33.41	22.56
101.01	-33.62	22.05
101.39	-33.82	21.56
101.77	-34.01	21.07
102.16	-34.21	20.58
102.54	-34.40	20.11
102.93	-34.58	19.63
103.32	-34.76	19.16
103.71	-34.94	18.71
104.10	-35.11	18.26
104.49	-35.28	17.83
104.88	-35.45	17.42
105.28	-35.62	17.03
105.68	-35.78	16.67
106.08	-35.95	16.33
106.48	-36.11	16.01
106.88	-36.28	15.70
107.28	-36.44	15.40
107.69	-36.61	15.09
108.09	-36.77	14.78
108.50	-36.93	14.45
108.91	-37.10	14.11
109.32	-37.26	13.75
109.73	-37.42	13.39
110.15	-37.58	13.02
110.56	-37.74	12.66
110.98	-37.89	12.31
111.40	-38.04	11.98
111.82	-38.18	11.67
112.24	-38.32	11.37
112.67	-38.46	11.10
113.09	-38.59	10.85
113.52	-38.73	10.60
113.95	-38.87	10.38
114.38	-39.01	10.16
114.81	-39.16	9.96
115.24	-39.31	9.76
115.68	-39.46	9.55
116.11	-39.60	9.34
116.55	-39.75	9.11
116.99	-39.89	8.85
117.43	-40.03	8.57
117.87	-40.16	8.27
118.32	-40.29	7.95
118.77	-40.42	7.62
119.21	-40.54	7.31
119.66	-40.65	7.01
120.12	-40.77	6.76
120.57	-40.89	6.54
121.02	-41.01	6.36
121.48	-41.12	6.20
121.94	-41.24	6.06
122.40	-41.36	5.91
122.86	-41.49	5.75
123.32	-41.61	5.56
123.79	-41.73	5.34
124.26	-41.86	5.10
124.73	-41.98	4.85
125.20	-42.10	4.59
125.67	-42.22	4.34
126.14	-42.33	4.09
126.62	-42.43	3.85
127.10	-42.53	3.64
127.58	-42.62	3.45
128.06	-42.72	3.28
128.54	-42.82	3.15
129.03	-42.92	3.06
129.51	-43.03	3.00
130.00	-43.15	2.95
130.49	-43.27	2.90
130.98	-43.39	2.83
