Freq[Hz]	[dBV]	Phase[Deg]
50.13	-73.54	155.32
50.32	-72.87	160.27
50.51	-72.31	165.39
50.70	-71.85	170.59
50.89	-71.50	175.77
51.08	-71.25	-179.17
51.28	-71.08	-174.33
51.47	-70.99	-169.82
51.66	-70.98	-165.75
51.86	-71.03	-162.22
52.05	-71.14	-159.35
52.25	-71.30	-157.25
52.45	-71.51	-156.04
52.65	-71.75	-155.84
52.85	-72.02	-156.76
53.04	-72.30	-158.85
53.24	-72.60	-162.05
53.45	-72.88	-166.34
53.65	-73.15	-171.66
53.85	-73.39	-177.97
54.05	-73.59	174.77
54.26	-73.74	166.61
54.46	-73.81	157.59
54.67	-73.81	147.78
54.87	-73.72	137.21
55.08	-73.52	125.95
55.29	-73.20	114.03
55.50	-72.75	101.52
55.71	-72.14	88.48
55.92	-71.39	74.97
56.13	-70.52	61.12
56.34	-69.56	47.05
56.55	-68.55	32.89
56.77	-67.52	18.77
56.98	-66.51	4.83
57.19	-65.56	-8.80
57.41	-64.70	-21.98
57.63	-63.98	-34.56
57.84	-63.43	-46.39
58.06	-63.10	-57.34
58.28	-63.02	-67.23
58.50	-63.24	-75.92
58.72	-63.80	-83.24
58.94	-64.69	-89.14
59.17	-65.86	-93.59
59.39	-67.26	-96.60
59.61	-68.84	-98.16
59.84	-70.54	-98.26
60.06	-72.31	-96.91
60.29	-74.09	-94.09
60.52	-75.82	-89.80
60.75	-77.45	-84.04
60.98	-78.91	-76.81
61.21	-80.15	-68.09
61.44	-81.09	-57.89
61.67	-81.69	-46.21
61.90	-81.93	-33.23
62.14	-81.86	-19.22
62.37	-81.51	-4.48
62.61	-80.93	10.69
62.84	-80.15	25.98
63.08	-79.22	41.08
63.32	-78.19	55.67
63.56	-77.09	69.42
63.80	-75.98	81.98
64.04	-74.90	93.03
64.28	-73.90	102.20
64.52	-73.03	109.15
64.76	-72.32	113.72
65.01	-71.74	116.15
65.25	-71.29	116.73
65.50	-70.94	115.77
65.75	-70.67	113.55
66.00	-70.47	110.40
66.24	-70.31	106.63
66.49	-70.17	102.56
66.75	-70.03	98.52
67.00	-69.87	94.86
67.25	-69.67	91.93
67.50	-69.40	90.06
67.76	-69.05	89.33
68.01	-68.63	89.55
68.27	-68.13	90.47
68.53	-67.56	91.87
68.79	-66.93	93.52
69.05	-66.23	95.16
69.31	-65.47	96.55
69.57	-64.64	97.42
69.83	-63.77	97.54
70.09	-62.84	96.61
70.36	-61.86	94.38
70.62	-60.84	90.68
70.89	-59.81	85.60
71.16	-58.79	79.29
71.43	-57.82	71.89
71.70	-56.94	63.56
71.97	-56.16	54.43
72.24	-55.53	44.67
72.51	-55.08	34.43
72.79	-54.84	23.88
73.06	-54.84	13.19
73.34	-55.13	2.52
73.61	-55.71	-7.97
73.89	-56.52	-18.14
74.17	-57.52	-27.85
74.45	-58.64	-36.95
74.73	-59.83	-45.30
75.01	-61.04	-52.75
75.29	-62.20	-59.14
75.58	-63.25	-64.32
75.86	-64.13	-68.13
76.15	-64.78	-70.40
76.44	-65.15	-71.02
76.73	-65.29	-70.11
77.02	-65.27	-67.86
77.31	-65.17	-64.48
77.60	-65.08	-60.19
77.89	-65.07	-55.19
78.18	-65.23	-49.70
78.48	-65.65	-43.96
78.78	-66.41	-38.18
79.07	-67.60	-32.61
79.37	-69.29	-27.45
79.67	-71.40	-22.81
79.97	-73.80	-18.72
80.27	-76.35	-15.24
80.58	-78.91	-12.41
80.88	-81.36	-10.29
81.19	-83.54	-8.93
81.49	-85.32	-8.38
81.80	-86.53	-8.69
82.11	-87.03	-9.91
82.42	-86.75	-12.06
82.73	-85.80	-15.00
83.04	-84.29	-18.62
83.35	-82.36	-22.77
83.67	-80.14	-27.32
83.99	-77.77	-32.14
84.30	-75.37	-37.07
84.62	-73.09	-41.97
84.94	-71.07	-46.69
85.26	-69.43	-51.09
85.58	-68.18	-55.09
85.90	-67.26	-58.64
86.23	-66.63	-61.68
86.55	-66.25	-64.13
86.88	-66.07	-65.95
87.21	-66.04	-67.06
87.54	-66.11	-67.41
87.87	-66.24	-66.91
88.20	-66.37	-65.57
88.53	-66.48	-63.57
88.87	-66.56	-61.20
89.20	-66.60	-58.75
89.54	-66.56	-56.53
89.88	-66.45	-54.82
90.22	-66.24	-53.94
90.56	-65.91	-54.21
90.90	-65.44	-55.95
91.24	-64.85	-59.27
91.59	-64.16	-63.85
91.93	-63.45	-69.32
92.28	-62.75	-75.27
92.63	-62.13	-81.30
92.98	-61.64	-87.00
93.33	-61.34	-91.95
93.68	-61.28	-95.72
94.03	-61.53	-97.93
94.39	-62.05	-98.70
94.74	-62.82	-98.38
95.10	-63.77	-97.32
95.46	-64.86	-95.89
95.82	-66.05	-94.45
96.18	-67.27	-93.39
96.54	-68.48	-93.10
96.91	-69.63	-93.94
97.27	-70.68	-95.91
97.64	-71.63	-98.74
98.01	-72.48	-102.14
98.38	-73.21	-105.81
98.75	-73.81	-109.44
99.12	-74.27	-112.74
99.50	-74.59	-115.38
99.87	-74.76	-117.06
100.25	-74.78	-117.76
100.63	-74.67	-117.60
101.01	-74.46	-116.71
101.39	-74.16	-115.24
101.77	-73.79	-113.33
102.16	-73.38	-111.11
102.54	-72.94	-108.75
102.93	-72.50	-106.36
103.32	-72.08	-104.02
103.71	-71.71	-101.77
104.10	-71.43	-99.67
104.49	-71.26	-97.77
104.88	-71.23	-96.12
105.28	-71.38	-94.77
105.68	-71.73	-93.79
106.08	-72.27	-93.17
106.48	-72.91	-92.86
106.88	-73.57	-92.82
107.28	-74.17	-92.98
107.69	-74.63	-93.31
108.09	-74.86	-93.74
108.50	-74.77	-94.22
108.91	-74.33	-94.74
109.32	-73.63	-95.37
109.73	-72.75	-96.21
110.15	-71.80	-97.35
110.56	-70.89	-98.88
110.98	-70.11	-100.90
111.40	-69.57	-103.51
111.82	-69.33	-106.77
112.24	-69.34	-110.71
112.67	-69.53	-115.30
113.09	-69.81	-120.55
113.52	-70.11	-126.46
113.95	-70.36	-133.01
114.38	-70.46	-140.21
114.81	-70.40	-147.85
115.24	-70.26	-155.38
115.68	-70.12	-162.21
116.11	-70.08	-167.72
116.55	-70.23	-171.28
116.99	-70.68	-172.25
117.43	-71.51	-170.02
117.87	-72.68	-164.89
118.32	-74.03	-157.98
118.77	-75.38	-150.47
119.21	-76.55	-143.53
119.66	-77.36	-138.40
120.12	-77.63	-136.33
120.57	-77.24	-138.16
121.02	-76.36	-142.97
121.48	-75.24	-149.40
121.94	-74.13	-156.02
122.40	-73.30	-161.38
122.86	-73.01	-164.01
123.32	-73.51	-162.50
123.79	-74.78	-156.91
124.26	-76.56	-148.45
124.73	-78.58	-138.42
125.20	-80.56	-128.13
125.67	-82.23	-118.93
126.14	-83.31	-112.19
126.62	-83.65	-108.61
127.10	-83.37	-107.89
127.58	-82.59	-109.67
128.06	-81.44	-113.54
128.54	-80.06	-119.11
129.03	-78.57	-125.96
129.51	-77.10	-133.65
130.00	-75.77	-141.67
130.49	-74.69	-149.49
130.98	-73.96	-156.57
131.48	-73.70	-162.36
131.98	-74.03	-166.31
132.47	-74.95	-168.32
132.97	-76.22	-169.12
133.48	-77.60	-169.58
133.98	-78.83	-170.57
134.48	-79.64	-172.97
134.99	-79.77	-177.66
135.50	-79.16	175.49
136.01	-77.99	167.83
136.53	-76.45	160.79
137.04	-74.73	155.85
137.56	-73.04	154.52
138.08	-71.59	158.05
138.60	-70.54	165.31
139.12	-70.03	173.78
139.65	-70.21	-179.09
140.17	-71.23	-175.95
140.70	-73.26	-179.47
141.23	-76.27	169.10
141.77	-79.84	152.44
142.30	-83.45	133.96
142.84	-86.58	117.11
143.38	-88.69	105.43
143.92	-89.27	102.24
144.46	-88.40	107.34
145.01	-86.53	118.27
145.55	-84.10	132.42
146.10	-81.59	147.17
146.65	-79.47	159.82
147.21	-78.04	168.68
147.76	-77.23	173.77
148.32	-76.96	175.28
148.88	-77.14	173.39
149.44	-77.69	168.29
150.01	-78.50	160.19
150.57	-79.41	149.20
151.14	-80.25	135.45
151.71	-80.84	119.09
152.28	-81.00	100.23
152.86	-80.59	79.15
153.43	-79.73	56.82
154.01	-78.63	34.49
154.59	-77.48	13.43
155.18	-76.51	-5.04
155.76	-75.90	-19.86
156.35	-75.63	-31.57
156.94	-75.61	-41.42
157.53	-75.72	-50.66
158.13	-75.87	-60.60
158.72	-75.96	-72.27
159.32	-75.98	-84.93
159.93	-75.96	-97.19
160.53	-75.91	-107.62
161.13	-75.88	-114.74
161.74	-75.88	-117.59
162.35	-75.93	-117.24
162.97	-76.03	-115.31
163.58	-76.22	-113.46
164.20	-76.49	-113.38
164.82	-76.82	-115.83
165.44	-77.09	-119.51
166.06	-77.15	-122.84
166.69	-76.87	-124.22
167.32	-76.10	-122.06
167.95	-74.91	-116.73
