Freq[Hz]	[dBV]	Phase[Deg]
83.35	-74.87	-82.36
83.67	-75.28	-77.86
83.99	-75.54	-73.03
84.30	-75.64	-68.13
84.62	-75.53	-63.42
84.94	-75.19	-59.15
85.26	-74.61	-55.57
85.58	-73.82	-52.66
85.90	-72.89	-50.36
86.23	-71.87	-48.59
86.55	-70.83	-47.28
86.88	-69.85	-46.35
87.21	-68.97	-45.73
87.54	-68.28	-45.34
87.87	-67.84	-45.10
88.20	-67.70	-44.95
88.53	-67.83	-45.01
88.87	-68.15	-45.42
89.20	-68.62	-46.36
89.54	-69.14	-47.98
89.88	-69.67	-50.45
90.22	-70.11	-53.95
90.56	-70.40	-58.65
90.90	-70.46	-64.72
91.24	-70.27	-72.19
91.59	-69.88	-80.72
91.93	-69.39	-89.93
92.28	-68.87	-99.41
92.63	-68.41	-108.77
92.98	-68.09	-117.59
93.33	-68.02	-125.46
93.68	-68.26	-131.94
94.03	-68.91	-136.65
94.39	-69.93	-139.60
94.74	-71.23	-141.03
95.10	-72.71	-141.14
95.46	-74.29	-140.18
95.82	-75.87	-138.36
96.18	-77.34	-135.93
96.54	-78.62	-133.13
96.91	-79.60	-130.21
97.27	-80.27	-127.38
97.64	-80.69	-124.82
98.01	-80.90	-122.73
98.38	-80.96	-121.29
98.75	-80.93	-120.71
99.12	-80.87	-121.19
99.50	-80.83	-122.93
99.87	-80.87	-126.12
100.25	-80.98	-130.53
100.63	-81.12	-135.71
101.01	-81.25	-141.22
101.39	-81.33	-146.56
101.77	-81.31	-151.27
102.16	-81.13	-154.85
102.54	-80.77	-156.78
102.93	-80.18	-156.71
103.32	-79.43	-154.82
103.71	-78.57	-151.44
104.10	-77.68	-146.93
104.49	-76.84	-141.63
104.88	-76.13	-135.91
105.28	-75.62	-130.13
105.68	-75.38	-124.67
106.08	-75.43	-119.79
106.48	-75.72	-115.65
106.88	-76.21	-112.40
107.28	-76.83	-110.20
107.69	-77.53	-109.22
108.09	-78.26	-109.61
108.50	-78.96	-111.56
108.91	-79.58	-114.99
109.32	-80.08	-119.42
109.73	-80.42	-124.28
110.15	-80.57	-128.99
110.56	-80.49	-132.96
110.98	-80.13	-135.59
111.40	-79.46	-136.26
111.82	-78.47	-134.67
112.24	-77.22	-131.25
112.67	-75.80	-126.60
113.09	-74.28	-121.31
113.52	-72.75	-115.98
113.95	-71.30	-111.23
114.38	-70.01	-107.69
114.81	-68.95	-105.91
115.24	-68.17	-106.26
115.68	-67.69	-109.08
116.11	-67.55	-114.75
116.55	-67.79	-123.62
116.99	-68.44	-136.08
