Freq[Hz]	[dBV]	Phase[Deg]
106.08	-81.29	-84.41
106.48	-79.05	-83.22
106.88	-76.69	-81.45
107.28	-74.49	-79.79
107.69	-72.74	-78.94
108.09	-71.74	-79.61
108.50	-71.77	-82.53
108.91	-72.95	-87.98
109.32	-74.93	-95.31
109.73	-77.33	-103.80
110.15	-79.76	-112.66
110.56	-81.82	-121.11
110.98	-83.10	-128.35
111.40	-83.17	-133.56
111.82	-81.84	-136.15
112.24	-79.48	-136.13
112.67	-76.54	-133.57
113.09	-73.48	-128.58
113.52	-70.80	-121.25
113.95	-68.98	-111.68
114.38	-68.51	-99.98
114.81	-69.59	-86.81
115.24	-71.80	-73.86
115.68	-74.66	-62.95
116.11	-77.70	-55.98
116.55	-80.40	-54.85
116.99	-82.25	-61.53
117.43	-82.76	-77.85
117.87	-81.87	-102.64
118.32	-79.90	-132.02
118.77	-77.22	-161.94
119.21	-74.19	171.76
119.66	-71.17	153.32
120.12	-68.54	147.09
120.57	-66.63	155.88
121.02	-65.48	176.04
121.48	-65.06	-157.85
121.94	-65.34	-131.35
122.40	-66.30	-110.12
122.86	-67.91	-99.96
123.32	-70.13	-106.38
123.79	-72.77	-128.60
124.26	-75.55	-160.81
124.73	-78.16	163.03
125.20	-80.30	129.13
125.67	-81.63	103.82
126.14	-81.86	93.49
126.62	-80.92	100.22
127.10	-79.22	119.46
127.58	-77.16	146.02
128.06	-75.19	174.58
128.54	-73.75	-160.28
129.03	-73.29	-144.10
129.51	-74.03	-139.71
130.00	-75.66	-144.48
130.49	-77.83	-155.03
130.98	-80.17	-167.93
131.48	-82.30	-179.68
131.98	-83.85	173.32
132.47	-84.62	172.51
132.97	-84.72	175.47
133.48	-84.33	179.30
133.98	-83.63	-178.97
134.48	-82.79	177.64
134.99	-81.98	166.13
135.50	-81.30	146.64
136.01	-80.75	123.04
136.53	-80.29	99.47
137.04	-79.93	80.21
137.56	-79.63	69.60
138.08	-79.39	71.53
138.60	-79.19	84.93
139.12	-79.05	105.97
139.65	-78.95	130.68
140.17	-78.90	155.03
140.70	-78.91	174.89
