TIME[s]	[Pa]
1.023572E+00	-4.090539E-04
1.023593E+00	-2.098447E-02
1.023614E+00	-4.404147E-03
1.023635E+00	-1.092174E-02
1.023656E+00	-1.483502E-02
1.023677E+00	3.272431E-04
1.023697E+00	-2.102537E-02
1.023718E+00	-8.453780E-04
1.023739E+00	-1.523044E-02
1.023760E+00	-9.626402E-03
1.023781E+00	-7.581132E-03
1.023802E+00	-2.082084E-02
1.023823E+00	1.336243E-03
1.023844E+00	-1.952551E-02
1.023864E+00	-4.840471E-03
1.023885E+00	-1.038997E-02
1.023906E+00	-1.854378E-02
1.023927E+00	6.408511E-04
1.023948E+00	-2.187075E-02
1.023969E+00	-2.413418E-03
1.023990E+00	-1.563949E-02
1.024010E+00	-1.068994E-02
1.024031E+00	-5.290431E-03
1.024052E+00	-2.032998E-02
1.024073E+00	2.399783E-03
1.024094E+00	-2.005728E-02
1.024115E+00	-6.381241E-03
1.024136E+00	-9.817294E-03
1.024156E+00	-1.577584E-02
1.024177E+00	8.999186E-04
1.024198E+00	-2.118899E-02
1.024219E+00	-7.362970E-04
1.024240E+00	-1.322608E-02
1.024261E+00	-8.453781E-03
1.024282E+00	-8.317429E-04
1.024302E+00	-1.816199E-02
1.024323E+00	2.304337E-03
1.024344E+00	-1.756205E-02
1.024365E+00	-1.472594E-03
1.024386E+00	-6.299430E-03
1.024407E+00	-1.690756E-02
1.024428E+00	2.263432E-03
1.024449E+00	-2.076630E-02
1.024469E+00	9.817294E-04
1.024490E+00	-1.233979E-02
1.024511E+00	-8.549226E-03
1.024532E+00	-3.013364E-03
1.024553E+00	-1.735752E-02
1.024574E+00	3.436053E-03
1.024595E+00	-1.619853E-02
1.024615E+00	-3.054269E-03
1.024636E+00	-4.363242E-03
1.024657E+00	-1.310336E-02
1.024678E+00	3.558769E-03
1.024699E+00	-1.895283E-02
1.024720E+00	3.367877E-03
1.024741E+00	-1.003546E-02
1.024761E+00	-6.926646E-03
1.024782E+00	9.544591E-04
1.024803E+00	-1.790293E-02
1.024824E+00	5.358606E-03
1.024845E+00	-1.468503E-02
1.024866E+00	-2.099810E-03
1.024887E+00	-5.317701E-03
1.024907E+00	-1.239433E-02
1.024928E+00	5.958552E-03
1.024949E+00	-1.330789E-02
1.024970E+00	5.944917E-03
1.024991E+00	-8.467415E-03
1.025012E+00	-6.558497E-03
1.025033E+00	2.099810E-03
1.025054E+00	-1.396237E-02
1.025074E+00	6.885740E-03
1.025095E+00	-1.303518E-02
1.025116E+00	1.404418E-03
1.025137E+00	8.862835E-04
1.025158E+00	-1.097628E-02
1.025179E+00	7.185713E-03
1.025200E+00	-1.494410E-02
1.025220E+00	3.599674E-03
1.025241E+00	-8.208348E-03
1.025262E+00	-6.081268E-03
1.025283E+00	2.781566E-03
1.025304E+00	-1.355332E-02
1.025325E+00	7.662943E-03
1.025346E+00	-1.098991E-02
1.025366E+00	2.045270E-04
1.025387E+00	-1.499864E-03
1.025408E+00	-9.149172E-03
1.025429E+00	1.002182E-02
1.025450E+00	-1.250341E-02
1.025471E+00	6.176714E-03
1.025492E+00	-4.363242E-03
1.025512E+00	-3.517864E-03
1.025533E+00	4.772295E-03
1.025554E+00	-1.374421E-02
1.025575E+00	9.230983E-03
1.025596E+00	-8.208348E-03
1.025617E+00	4.472323E-03
1.025638E+00	2.045270E-04
1.025658E+00	-1.048542E-02
1.025679E+00	9.421875E-03
1.025700E+00	-1.302155E-02
1.025721E+00	6.394876E-03
1.025742E+00	-7.581132E-03
1.025763E+00	-5.249525E-03
1.025784E+00	4.431417E-03
1.025805E+00	-1.233979E-02
1.025825E+00	9.626402E-03
1.025846E+00	-8.835564E-03
1.025867E+00	2.167986E-03
1.025888E+00	2.590675E-03
1.025909E+00	-7.744754E-03
1.025930E+00	9.571861E-03
1.025951E+00	-1.232616E-02
1.025971E+00	7.049362E-03
1.025992E+00	-4.881376E-03
1.026013E+00	-3.763296E-03
1.026034E+00	9.571861E-03
1.026055E+00	-1.075812E-02
1.026076E+00	9.830928E-03
1.026097E+00	-8.971916E-03
1.026117E+00	3.736026E-03
1.026138E+00	4.499593E-03
1.026159E+00	-8.235618E-03
1.026180E+00	1.018544E-02
1.026201E+00	-1.187620E-02
1.026222E+00	7.117538E-03
1.026243E+00	-3.449688E-03
1.026263E+00	-2.086175E-03
1.026284E+00	8.358334E-03
1.026305E+00	-1.037633E-02
1.026326E+00	1.145351E-02
1.026347E+00	-7.349335E-03
1.026368E+00	4.608674E-03
1.026389E+00	5.549498E-03
1.026410E+00	-8.358334E-03
1.026430E+00	1.288520E-02
1.026451E+00	-1.098991E-02
1.026472E+00	8.099267E-03
1.026493E+00	-4.499593E-04
1.026514E+00	-2.358878E-03
1.026535E+00	7.090268E-03
1.026556E+00	-1.266704E-02
1.026576E+00	1.268067E-02
1.026597E+00	-7.867470E-03
1.026618E+00	2.072540E-03
1.026639E+00	4.772295E-03
1.026660E+00	-6.722119E-03
1.026681E+00	1.160350E-02
1.026702E+00	-9.244618E-03
1.026722E+00	8.235618E-03
1.026743E+00	-2.317972E-04
1.026764E+00	-6.544862E-04
1.026785E+00	1.025362E-02
1.026806E+00	-8.767389E-03
1.026827E+00	1.156259E-02
1.026848E+00	-6.749389E-03
1.026868E+00	3.326972E-03
1.026889E+00	4.717755E-03
1.026910E+00	-7.294795E-03
1.026931E+00	1.149441E-02
1.026952E+00	-1.088083E-02
1.026973E+00	7.635673E-03
1.026994E+00	-2.072540E-03
1.027014E+00	-3.026999E-03
1.027035E+00	8.140173E-03
1.027056E+00	-1.126262E-02
1.027077E+00	8.508321E-03
1.027098E+00	-5.549498E-03
1.027119E+00	5.685849E-03
1.027140E+00	6.544862E-03
1.027161E+00	-6.094903E-03
1.027181E+00	1.311699E-02
1.027202E+00	-7.103903E-03
1.027223E+00	9.299159E-03
1.027244E+00	1.840743E-03
1.027265E+00	-6.817565E-04
1.027286E+00	1.317154E-02
1.027307E+00	-1.045814E-02
1.027327E+00	1.193074E-02
1.027348E+00	-5.754025E-03
1.027369E+00	5.358606E-03
1.027390E+00	6.203984E-03
1.027411E+00	-9.217348E-03
1.027432E+00	1.268067E-02
1.027453E+00	-9.285524E-03
1.027473E+00	8.753753E-03
1.027494E+00	1.363513E-04
1.027515E+00	-6.285795E-03
1.027536E+00	8.412875E-03
1.027557E+00	-1.284429E-02
1.027578E+00	9.340064E-03
1.027599E+00	-6.681214E-03
1.027619E+00	2.031634E-03
1.027640E+00	5.944917E-03
1.027661E+00	-8.235618E-03
1.027682E+00	1.179439E-02
1.027703E+00	-8.590132E-03
1.027724E+00	7.594767E-03
1.027745E+00	-1.131716E-03
1.027766E+00	-4.185985E-03
1.027786E+00	1.021271E-02
1.027807E+00	-8.917375E-03
1.027828E+00	1.138533E-02
1.027849E+00	-4.717755E-03
1.027870E+00	1.963459E-03
1.027891E+00	7.144808E-03
1.027912E+00	-8.290159E-03
1.027932E+00	1.115354E-02
1.027953E+00	-1.090810E-02
1.027974E+00	7.731119E-03
1.027995E+00	-2.004364E-03
1.028016E+00	-6.203984E-03
1.028037E+00	9.994551E-03
1.028058E+00	-7.840199E-03
1.028078E+00	1.209436E-02
1.028099E+00	-2.863377E-03
1.028120E+00	4.526863E-03
1.028141E+00	5.904011E-03
1.028162E+00	-8.862834E-03
1.028183E+00	1.078539E-02
1.028204E+00	-9.040091E-03
1.028224E+00	7.240254E-03
1.028245E+00	9.271888E-04
1.028266E+00	-5.494957E-03
1.028287E+00	9.885469E-03
1.028308E+00	-8.590132E-03
1.028329E+00	1.296701E-02
1.028350E+00	-3.654215E-03
1.028370E+00	2.590675E-03
1.028391E+00	7.240254E-03
1.028412E+00	-6.899376E-03
1.028433E+00	1.319881E-02
1.028454E+00	-7.853835E-03
1.028475E+00	7.990186E-03
1.028496E+00	-6.953916E-04
1.028517E+00	-3.054269E-03
1.028537E+00	1.153532E-02
1.028558E+00	-8.576497E-03
1.028579E+00	1.254432E-02
1.028600E+00	-5.685849E-03
1.028621E+00	1.199891E-03
1.028642E+00	4.458687E-03
1.028663E+00	-9.080997E-03
1.028683E+00	1.220344E-02
1.028704E+00	-9.817294E-03
1.028725E+00	4.390512E-03
1.028746E+00	8.453780E-04
1.028767E+00	-5.235890E-03
1.028788E+00	1.062177E-02
1.028809E+00	-1.053996E-02
1.028829E+00	1.096264E-02
1.028850E+00	-4.976823E-03
1.028871E+00	-2.727026E-03
1.028892E+00	6.053998E-03
1.028913E+00	-9.803658E-03
1.028934E+00	1.293974E-02
1.028955E+00	-8.535591E-03
1.028975E+00	7.185713E-03
1.028996E+00	4.649580E-03
1.029017E+00	-2.331607E-03
1.029038E+00	1.333516E-02
1.029059E+00	-1.109900E-02
1.029080E+00	1.113990E-02
1.029101E+00	-3.926917E-03
1.029122E+00	3.449688E-03
1.029142E+00	6.176714E-03
1.029163E+00	-9.149172E-03
1.029184E+00	1.426235E-02
1.029205E+00	-6.872105E-03
1.029226E+00	7.949281E-03
1.029247E+00	4.595039E-03
1.029268E+00	-4.854106E-03
1.029288E+00	1.288520E-02
1.029309E+00	-8.249254E-03
1.029330E+00	1.326698E-02
1.029351E+00	-2.658850E-03
1.029372E+00	-5.590403E-04
1.029393E+00	8.958280E-03
1.029414E+00	-8.453781E-03
1.029434E+00	1.538043E-02
1.029455E+00	-5.494957E-03
1.029476E+00	6.994822E-03
1.029497E+00	4.445052E-03
1.029518E+00	-2.236161E-03
1.029539E+00	1.347151E-02
1.029560E+00	-7.240254E-03
1.029580E+00	1.133079E-02
1.029601E+00	-9.544591E-04
1.029622E+00	3.954188E-03
1.029643E+00	1.079902E-02
1.029664E+00	-8.658308E-03
1.029685E+00	1.412599E-02
1.029706E+00	-8.071997E-03
1.029727E+00	6.858470E-03
1.029747E+00	5.672214E-03
1.029768E+00	-2.413418E-03
1.029789E+00	1.289883E-02
1.029810E+00	-8.521956E-03
1.029831E+00	1.308972E-02
1.029852E+00	-1.486229E-03
1.029873E+00	2.972458E-03
1.029893E+00	9.926375E-03
1.029914E+00	-9.667307E-03
1.029935E+00	1.179439E-02
1.029956E+00	-5.999457E-03
1.029977E+00	8.140173E-03
1.029998E+00	4.008728E-03
1.030019E+00	-2.781566E-03
1.030039E+00	1.325335E-02
1.030060E+00	-1.224435E-02
1.030081E+00	1.045814E-02
1.030102E+00	-2.236161E-03
1.030123E+00	-7.908375E-04
1.030144E+00	8.535591E-03
1.030165E+00	-7.376605E-03
1.030185E+00	1.403055E-02
1.030206E+00	-6.108538E-03
1.030227E+00	6.899376E-03
1.030248E+00	4.949552E-03
1.030269E+00	-3.899647E-03
1.030290E+00	1.453505E-02
1.030311E+00	-8.835564E-03
1.030331E+00	1.060813E-02
1.030352E+00	-9.680942E-04
1.030373E+00	3.136080E-04
1.030394E+00	9.435510E-03
1.030415E+00	-8.535591E-03
1.030436E+00	1.266704E-02
1.030457E+00	-7.499321E-03
1.030478E+00	5.181349E-03
1.030498E+00	2.454323E-03
1.030519E+00	-6.299430E-03
1.030540E+00	1.266704E-02
1.030561E+00	-1.060813E-02
1.030582E+00	9.803658E-03
1.030603E+00	-3.026999E-03
1.030624E+00	-6.408511E-04
1.030644E+00	9.312794E-03
1.030665E+00	-1.134443E-02
1.030686E+00	1.094901E-02
1.030707E+00	-5.644944E-03
1.030728E+00	5.494957E-03
1.030749E+00	6.203984E-03
1.030770E+00	-5.276795E-03
1.030790E+00	1.128989E-02
1.030811E+00	-1.006273E-02
1.030832E+00	7.117538E-03
1.030853E+00	-3.340607E-03
1.030874E+00	-1.772567E-03
1.030895E+00	7.908375E-03
1.030916E+00	-8.467415E-03
1.030936E+00	1.108536E-02
1.030957E+00	-6.667579E-03
1.030978E+00	4.172350E-03
1.030999E+00	3.436053E-03
1.031020E+00	-8.944646E-03
1.031041E+00	8.549226E-03
1.031062E+00	-1.146714E-02
1.031083E+00	7.717484E-03
1.031103E+00	-2.317972E-03
1.031124E+00	-2.290702E-03
1.031145E+00	8.781023E-03
1.031166E+00	-1.073085E-02
1.031187E+00	1.194437E-02
1.031208E+00	-8.453781E-03
1.031229E+00	2.263432E-03
1.031249E+00	4.526863E-03
1.031270E+00	-8.631038E-03
1.031291E+00	1.056723E-02
1.031312E+00	-1.160350E-02
1.031333E+00	3.804201E-03
1.031354E+00	-3.381512E-03
1.031375E+00	-5.754025E-03
1.031395E+00	6.203984E-03
1.031416E+00	-1.225798E-02
1.031437E+00	9.421875E-03
1.031458E+00	-1.010363E-02
1.031479E+00	-4.499593E-04
1.031500E+00	-5.726754E-04
1.031521E+00	-1.218981E-02
1.031541E+00	6.872105E-03
1.031562E+00	-1.458959E-02
1.031583E+00	4.608674E-03
1.031604E+00	-5.699484E-03
1.031625E+00	-7.008457E-03
1.031646E+00	3.926917E-03
1.031667E+00	-1.794383E-02
1.031687E+00	3.408782E-03
1.031708E+00	-1.437143E-02
1.031729E+00	-2.140715E-03
1.031750E+00	-6.135809E-04
1.031771E+00	-1.458959E-02
1.031792E+00	6.026728E-03
1.031813E+00	-1.536679E-02
1.031834E+00	1.172621E-03
1.031854E+00	-7.322065E-03
1.031875E+00	-9.162807E-03
1.031896E+00	2.808837E-03
1.031917E+00	-1.928007E-02
1.031938E+00	3.299701E-03
1.031959E+00	-1.591220E-02
1.031980E+00	-4.335971E-03
1.032000E+00	-2.195256E-03
1.032021E+00	-1.813472E-02
1.032042E+00	3.476958E-03
1.032063E+00	-1.798474E-02
1.032084E+00	5.317701E-04
1.032105E+00	-8.767389E-03
1.032126E+00	-1.270794E-02
1.032146E+00	2.863377E-04
1.032167E+00	-2.142079E-02
1.032188E+00	4.635944E-04
1.032209E+00	-1.764386E-02
1.032230E+00	-7.417511E-03
1.032251E+00	-5.794930E-03
1.032272E+00	-1.806655E-02
1.032292E+00	2.140715E-03
1.032313E+00	-2.067086E-02
1.032334E+00	-3.067904E-03
1.032355E+00	-1.220344E-02
1.032376E+00	-1.467140E-02
1.032397E+00	-3.749661E-03
1.032418E+00	-2.214345E-02
1.032439E+00	1.213527E-03
1.032459E+00	-1.760295E-02
1.032480E+00	-1.133079E-02
1.032501E+00	-9.149172E-03
1.032522E+00	-2.106628E-02
1.032543E+00	-1.499864E-04
1.032564E+00	-2.236161E-02
1.032585E+00	-4.581403E-03
1.032605E+00	-1.148078E-02
1.032626E+00	-1.613036E-02
1.032647E+00	-2.836107E-03
1.032668E+00	-2.410691E-02
1.032689E+00	-1.827107E-03
1.032710E+00	-1.921190E-02
1.032731E+00	-1.011727E-02
1.032751E+00	-7.540227E-03
1.032772E+00	-2.405237E-02
1.032793E+00	-3.040634E-03
1.032814E+00	-2.420236E-02
1.032835E+00	-8.617402E-03
1.032856E+00	-1.367604E-02
1.032877E+00	-1.708482E-02
1.032897E+00	-5.617674E-03
1.032918E+00	-2.592038E-02
1.032939E+00	-5.167714E-03
1.032960E+00	-1.925280E-02
1.032981E+00	-1.156259E-02
1.033002E+00	-7.608403E-03
1.033023E+00	-2.233434E-02
1.033044E+00	-3.749661E-03
1.033064E+00	-2.416145E-02
1.033085E+00	-9.571861E-03
1.033106E+00	-1.708482E-02
1.033127E+00	-2.045269E-02
1.033148E+00	-5.454052E-03
1.033169E+00	-2.437961E-02
1.033190E+00	-3.463323E-03
1.033210E+00	-1.992092E-02
1.033231E+00	-1.280339E-02
1.033252E+00	-9.203712E-03
1.033273E+00	-2.322063E-02
1.033294E+00	-3.163350E-03
1.033315E+00	-2.472049E-02
1.033336E+00	-9.599132E-03
1.033356E+00	-1.645760E-02
1.033377E+00	-2.077994E-02
1.033398E+00	-6.599403E-03
1.033419E+00	-3.101992E-02
1.033440E+00	-5.631309E-03
1.033461E+00	-2.185711E-02
1.033482E+00	-1.584402E-02
1.033502E+00	-1.017181E-02
1.033523E+00	-2.560677E-02
1.033544E+00	-8.290159E-03
1.033565E+00	-2.935643E-02
1.033586E+00	-1.074448E-02
1.033607E+00	-1.784839E-02
1.033628E+00	-2.562041E-02
1.033648E+00	-1.044451E-02
1.033669E+00	-3.136080E-02
1.033690E+00	-9.680943E-03
1.033711E+00	-2.455687E-02
1.033732E+00	-1.836652E-02
1.033753E+00	-1.330789E-02
1.033774E+00	-2.827926E-02
1.033795E+00	-6.626673E-03
1.033815E+00	-2.797929E-02
1.033836E+00	-1.299428E-02
1.033857E+00	-1.742570E-02
1.033878E+00	-2.518409E-02
1.033899E+00	-9.435510E-03
1.033920E+00	-3.082903E-02
1.033941E+00	-1.021271E-02
1.033961E+00	-2.526589E-02
1.033982E+00	-1.776657E-02
1.034003E+00	-1.160350E-02
1.034024E+00	-3.026999E-02
1.034045E+00	-9.558226E-03
1.034066E+00	-3.061087E-02
1.034087E+00	-1.720753E-02
1.034107E+00	-1.858468E-02
1.034128E+00	-2.852469E-02
1.034149E+00	-1.104445E-02
1.034170E+00	-3.178349E-02
1.034191E+00	-9.162807E-03
1.034212E+00	-2.646579E-02
1.034233E+00	-2.375240E-02
1.034253E+00	-1.791656E-02
1.034274E+00	-3.179712E-02
1.034295E+00	-1.083993E-02
1.034316E+00	-3.085630E-02
1.034337E+00	-1.606218E-02
1.034358E+00	-2.049360E-02
1.034379E+00	-2.916554E-02
1.034400E+00	-1.243524E-02
1.034420E+00	-3.380149E-02
1.034441E+00	-1.555768E-02
1.034462E+00	-2.725662E-02
1.034483E+00	-2.307064E-02
1.034504E+00	-1.673030E-02
1.034525E+00	-3.370604E-02
1.034546E+00	-1.167167E-02
1.034566E+00	-3.324245E-02
1.034587E+00	-1.990729E-02
1.034608E+00	-2.292065E-02
1.034629E+00	-3.144261E-02
1.034650E+00	-1.379875E-02
1.034671E+00	-3.596947E-02
1.034692E+00	-1.509409E-02
1.034712E+00	-2.901556E-02
1.034733E+00	-2.560677E-02
1.034754E+00	-1.873467E-02
1.034775E+00	-3.502865E-02
1.034796E+00	-1.407145E-02
1.034817E+00	-3.463323E-02
1.034838E+00	-1.887102E-02
1.034858E+00	-2.403873E-02
1.034879E+00	-3.050178E-02
1.034900E+00	-1.299428E-02
1.034921E+00	-3.620127E-02
1.034942E+00	-1.693483E-02
1.034963E+00	-3.065177E-02
1.034984E+00	-2.954733E-02
1.035004E+00	-1.997546E-02
1.035025E+00	-3.646034E-02
1.035046E+00	-1.253068E-02
1.035067E+00	-3.249251E-02
1.035088E+00	-2.187075E-02
1.035109E+00	-2.286611E-02
1.035130E+00	-3.311973E-02
1.035151E+00	-1.392147E-02
1.035171E+00	-3.601038E-02
1.035192E+00	-1.726208E-02
1.035213E+00	-2.830653E-02
1.035234E+00	-2.518409E-02
1.035255E+00	-2.009818E-02
1.035276E+00	-3.640580E-02
1.035297E+00	-1.398964E-02
1.035317E+00	-3.347424E-02
1.035338E+00	-2.292065E-02
1.035359E+00	-2.514318E-02
1.035380E+00	-3.573767E-02
1.035401E+00	-1.558495E-02
1.035422E+00	-3.696484E-02
1.035443E+00	-1.806655E-02
1.035463E+00	-3.036543E-02
1.035484E+00	-2.787021E-02
1.035505E+00	-1.726208E-02
1.035526E+00	-3.877831E-02
1.035547E+00	-1.619853E-02
1.035568E+00	-3.426508E-02
1.035589E+00	-2.092993E-02
1.035609E+00	-2.598856E-02
1.035630E+00	-3.670577E-02
1.035651E+00	-1.748024E-02
1.035672E+00	-3.872377E-02
1.035693E+00	-2.064359E-02
1.035714E+00	-3.215164E-02
1.035735E+00	-3.163350E-02
1.035756E+00	-2.227980E-02
1.035776E+00	-4.056451E-02
1.035797E+00	-1.667576E-02
1.035818E+00	-3.238343E-02
1.035839E+00	-2.328880E-02
1.035860E+00	-2.556587E-02
1.035881E+00	-3.523318E-02
1.035902E+00	-1.618490E-02
1.035922E+00	-3.877831E-02
1.035943E+00	-1.874830E-02
1.035964E+00	-3.104719E-02
1.035985E+00	-2.941098E-02
1.036006E+00	-2.022090E-02
1.036027E+00	-3.851924E-02
1.036048E+00	-1.555768E-02
1.036068E+00	-3.791930E-02
1.036089E+00	-2.647942E-02
1.036110E+00	-2.642488E-02
1.036131E+00	-3.411509E-02
1.036152E+00	-1.668940E-02
1.036173E+00	-3.738753E-02
1.036194E+00	-1.788929E-02
1.036214E+00	-3.033816E-02
1.036235E+00	-3.088357E-02
1.036256E+00	-2.072540E-02
1.036277E+00	-3.775568E-02
1.036298E+00	-1.576221E-02
1.036319E+00	-3.456505E-02
1.036340E+00	-2.492502E-02
1.036361E+00	-2.542952E-02
1.036381E+00	-3.667850E-02
1.036402E+00	-1.728934E-02
1.036423E+00	-3.905101E-02
1.036444E+00	-2.102537E-02
1.036465E+00	-3.108810E-02
1.036486E+00	-3.265614E-02
1.036507E+00	-1.739843E-02
1.036527E+00	-3.947370E-02
1.036548E+00	-1.709845E-02
1.036569E+00	-3.459232E-02
1.036590E+00	-2.540225E-02
1.036611E+00	-2.463868E-02
1.036632E+00	-3.392420E-02
1.036653E+00	-1.621217E-02
1.036673E+00	-3.929644E-02
1.036694E+00	-1.966186E-02
1.036715E+00	-2.971095E-02
1.036736E+00	-3.140170E-02
1.036757E+00	-2.045269E-02
1.036778E+00	-3.947370E-02
1.036799E+00	-1.461686E-02
1.036819E+00	-3.427872E-02
1.036840E+00	-2.713391E-02
1.036861E+00	-2.650669E-02
1.036882E+00	-3.576495E-02
1.036903E+00	-1.623944E-02
1.036924E+00	-3.753751E-02
1.036945E+00	-1.990729E-02
1.036965E+00	-2.814291E-02
1.036986E+00	-3.157896E-02
1.037007E+00	-1.876194E-02
1.037028E+00	-3.761932E-02
1.037049E+00	-1.516226E-02
1.037070E+00	-3.366514E-02
1.037091E+00	-2.545679E-02
1.037112E+00	-2.221163E-02
1.037132E+00	-3.742843E-02
1.037153E+00	-1.693483E-02
1.037174E+00	-3.566950E-02
1.037195E+00	-1.900737E-02
1.037216E+00	-2.894738E-02
1.037237E+00	-2.939734E-02
1.037258E+00	-1.836652E-02
1.037278E+00	-3.835562E-02
1.037299E+00	-1.708482E-02
1.037320E+00	-3.284703E-02
1.037341E+00	-2.432507E-02
1.037362E+00	-2.352060E-02
1.037383E+00	-3.512409E-02
1.037404E+00	-1.491683E-02
1.037424E+00	-3.511046E-02
1.037445E+00	-1.786202E-02
1.037466E+00	-2.482957E-02
1.037487E+00	-2.731116E-02
1.037508E+00	-1.478048E-02
1.037529E+00	-3.730572E-02
1.037550E+00	-1.422144E-02
1.037570E+00	-3.220618E-02
1.037591E+00	-2.204801E-02
1.037612E+00	-2.112082E-02
1.037633E+00	-3.371968E-02
1.037654E+00	-1.501228E-02
1.037675E+00	-3.392420E-02
1.037696E+00	-2.122990E-02
1.037717E+00	-2.617945E-02
1.037737E+00	-2.875649E-02
1.037758E+00	-1.593947E-02
1.037779E+00	-3.771477E-02
1.037800E+00	-1.441233E-02
1.037821E+00	-3.146988E-02
1.037842E+00	-2.409327E-02
1.037863E+00	-2.000274E-02
1.037883E+00	-3.423781E-02
1.037904E+00	-1.397601E-02
1.037925E+00	-3.583312E-02
1.037946E+00	-2.009818E-02
1.037967E+00	-2.555223E-02
1.037988E+00	-2.829289E-02
1.038009E+00	-1.550314E-02
1.038029E+00	-3.789202E-02
1.038050E+00	-1.563949E-02
1.038071E+00	-3.130626E-02
1.038092E+00	-2.191165E-02
1.038113E+00	-1.835288E-02
1.038134E+00	-3.271068E-02
1.038155E+00	-1.206709E-02
1.038175E+00	-3.358332E-02
1.038196E+00	-1.686666E-02
1.038217E+00	-2.391602E-02
1.038238E+00	-2.969731E-02
1.038259E+00	-1.323971E-02
1.038280E+00	-3.341970E-02
1.038301E+00	-1.098991E-02
1.038321E+00	-2.634307E-02
1.038342E+00	-1.944369E-02
1.038363E+00	-1.798474E-02
1.038384E+00	-3.365150E-02
1.038405E+00	-1.182166E-02
1.038426E+00	-3.275158E-02
1.038447E+00	-1.577584E-02
1.038468E+00	-2.187075E-02
1.038488E+00	-2.860650E-02
1.038509E+00	-1.370331E-02
1.038530E+00	-3.152442E-02
1.038551E+00	-7.867470E-03
1.038572E+00	-2.354787E-02
1.038593E+00	-1.953914E-02
1.038614E+00	-1.647124E-02
1.038634E+00	-3.183803E-02
1.038655E+00	-1.113990E-02
1.038676E+00	-3.224708E-02
1.038697E+00	-1.562586E-02
1.038718E+00	-1.986638E-02
1.038739E+00	-2.757023E-02
1.038760E+00	-1.246251E-02
1.038780E+00	-3.056996E-02
1.038801E+00	-1.055359E-02
1.038822E+00	-2.548406E-02
1.038843E+00	-2.150260E-02
1.038864E+00	-1.508045E-02
1.038885E+00	-2.766568E-02
1.038906E+00	-5.208619E-03
1.038926E+00	-2.851106E-02
1.038947E+00	-1.478048E-02
1.038968E+00	-1.888466E-02
1.038989E+00	-2.365695E-02
1.039010E+00	-1.011727E-02
1.039031E+00	-3.107446E-02
1.039052E+00	-1.078539E-02
1.039073E+00	-2.437961E-02
1.039093E+00	-1.934825E-02
1.039114E+00	-9.953645E-03
1.039135E+00	-2.969731E-02
1.039156E+00	-7.635673E-03
1.039177E+00	-2.812927E-02
1.039198E+00	-1.352605E-02
1.039219E+00	-1.870740E-02
1.039239E+00	-2.544315E-02
1.039260E+00	-9.162807E-03
1.039281E+00	-3.036543E-02
1.039302E+00	-8.576497E-03
1.039323E+00	-2.173440E-02
1.039344E+00	-1.821653E-02
1.039365E+00	-1.040360E-02
1.039385E+00	-2.620672E-02
1.039406E+00	-4.063269E-03
1.039427E+00	-2.653396E-02
1.039448E+00	-9.708213E-03
1.039469E+00	-1.651214E-02
1.039490E+00	-2.455687E-02
1.039511E+00	-4.281431E-03
1.039531E+00	-2.691575E-02
1.039552E+00	-7.512956E-03
1.039573E+00	-2.109355E-02
1.039594E+00	-1.580312E-02
1.039615E+00	-1.043087E-02
1.039636E+00	-2.537498E-02
1.039657E+00	-3.845107E-03
1.039678E+00	-2.332971E-02
1.039698E+00	-8.017456E-03
1.039719E+00	-1.173985E-02
1.039740E+00	-2.003000E-02
1.039761E+00	-2.645215E-03
1.039782E+00	-2.331607E-02
1.039803E+00	-2.604310E-03
1.039824E+00	-1.838016E-02
1.039844E+00	-1.595310E-02
1.039865E+00	-6.899376E-03
1.039886E+00	-2.437961E-02
1.039907E+00	-1.772567E-04
1.039928E+00	-2.144806E-02
1.039949E+00	-8.099267E-03
1.039970E+00	-1.133079E-02
1.039990E+00	-2.020726E-02
1.040011E+00	-1.786202E-03
1.040032E+00	-2.227980E-02
1.040053E+00	-3.490593E-03
1.040074E+00	-1.664849E-02
1.040095E+00	-1.510772E-02
1.040116E+00	-6.940281E-03
1.040136E+00	-2.397056E-02
1.040157E+00	-7.635673E-04
1.040178E+00	-2.151624E-02
1.040199E+00	-8.876470E-03
1.040220E+00	-1.142624E-02
1.040241E+00	-1.985275E-02
1.040262E+00	-1.963459E-03
1.040282E+00	-2.225253E-02
1.040303E+00	-4.131444E-03
1.040324E+00	-1.404418E-02
1.040345E+00	-1.509409E-02
1.040366E+00	-4.785931E-03
1.040387E+00	-2.167986E-02
1.040408E+00	7.090268E-04
1.040429E+00	-1.902101E-02
1.040449E+00	-4.867741E-03
1.040470E+00	-8.685578E-03
1.040491E+00	-1.968913E-02
1.040512E+00	-3.408782E-04
1.040533E+00	-2.049360E-02
1.040554E+00	-2.372513E-03
1.040575E+00	-1.113990E-02
1.040595E+00	-9.926375E-03
1.040616E+00	-1.131716E-03
1.040637E+00	-2.008455E-02
1.040658E+00	4.417782E-03
1.040679E+00	-1.853014E-02
1.040700E+00	-4.949552E-03
1.040721E+00	-4.335971E-03
1.040741E+00	-1.420781E-02
1.040762E+00	5.454052E-03
1.040783E+00	-1.776657E-02
1.040804E+00	9.544591E-05
1.040825E+00	-1.288520E-02
1.040846E+00	-1.265340E-02
1.040867E+00	-3.954188E-04
1.040887E+00	-1.810745E-02
1.040908E+00	5.822200E-03
1.040929E+00	-1.313063E-02
1.040950E+00	-2.086175E-03
