Freq[Hz]	[dBV]	Phase[Deg]
73.34	-34.70	50.98
73.61	-34.76	49.96
73.89	-34.83	48.96
74.17	-34.90	47.97
74.45	-34.97	47.01
74.73	-35.04	46.08
75.01	-35.11	45.17
75.29	-35.18	44.28
75.58	-35.25	43.43
75.86	-35.32	42.61
76.15	-35.39	41.82
76.44	-35.45	41.07
76.73	-35.51	40.35
77.02	-35.57	39.66
77.31	-35.62	39.00
77.60	-35.68	38.37
77.89	-35.74	37.76
78.18	-35.80	37.17
78.48	-35.87	36.60
78.78	-35.93	36.04
79.07	-36.00	35.50
79.37	-36.08	34.96
79.67	-36.16	34.43
79.97	-36.25	33.91
80.27	-36.33	33.39
80.58	-36.42	32.87
80.88	-36.51	32.34
81.19	-36.60	31.81
81.49	-36.68	31.27
81.80	-36.76	30.73
82.11	-36.83	30.17
82.42	-36.90	29.60
82.73	-36.97	29.02
83.04	-37.02	28.44
83.35	-37.08	27.86
83.67	-37.13	27.28
83.99	-37.18	26.72
84.30	-37.24	26.17
84.62	-37.29	25.65
84.94	-37.34	25.15
85.26	-37.40	24.69
85.58	-37.46	24.26
85.90	-37.52	23.86
86.23	-37.58	23.48
86.55	-37.65	23.12
86.88	-37.71	22.78
87.21	-37.78	22.46
87.54	-37.85	22.15
87.87	-37.91	21.84
88.20	-37.98	21.53
88.53	-38.05	21.23
88.87	-38.11	20.93
89.20	-38.18	20.63
89.54	-38.24	20.34
89.88	-38.30	20.04
90.22	-38.35	19.74
90.56	-38.41	19.45
90.90	-38.46	19.15
91.24	-38.51	18.85
91.59	-38.55	18.55
91.93	-38.59	18.25
92.28	-38.63	17.96
92.63	-38.67	17.67
92.98	-38.71	17.38
93.33	-38.75	17.09
93.68	-38.79	16.82
94.03	-38.84	16.55
94.39	-38.88	16.28
94.74	-38.92	16.02
95.10	-38.97	15.77
95.46	-39.02	15.51
95.82	-39.07	15.26
96.18	-39.11	15.00
96.54	-39.16	14.74
96.91	-39.22	14.48
