Freq[Hz]	[dBV]	Phase[Deg]
63.56	-63.67	59.45
63.80	-63.56	57.82
64.04	-63.47	56.17
64.28	-63.38	54.51
64.52	-63.29	52.82
64.76	-63.21	51.13
65.01	-63.14	49.41
65.25	-63.07	47.69
65.50	-63.01	45.95
65.75	-62.94	44.20
66.00	-62.89	42.44
66.24	-62.84	40.66
66.49	-62.79	38.88
66.75	-62.74	37.09
67.00	-62.70	35.29
67.25	-62.67	33.48
67.50	-62.63	31.67
67.76	-62.60	29.86
68.01	-62.58	28.04
68.27	-62.55	26.23
68.53	-62.54	24.43
68.79	-62.52	22.63
69.05	-62.51	20.86
69.31	-62.50	19.10
69.57	-62.50	17.36
69.83	-62.50	15.65
70.09	-62.51	13.97
70.36	-62.52	12.33
70.62	-62.54	10.73
70.89	-62.56	9.16
71.16	-62.59	7.61
71.43	-62.62	6.10
71.70	-62.66	4.60
71.97	-62.70	3.12
72.24	-62.75	1.65
72.51	-62.80	0.19
72.79	-62.85	-1.27
73.06	-62.90	-2.74
73.34	-62.96	-4.22
73.61	-63.03	-5.71
73.89	-63.09	-7.21
74.17	-63.16	-8.71
74.45	-63.22	-10.21
74.73	-63.29	-11.71
75.01	-63.36	-13.19
75.29	-63.42	-14.66
75.58	-63.49	-16.11
75.86	-63.55	-17.53
76.15	-63.60	-18.91
76.44	-63.65	-20.26
76.73	-63.70	-21.57
77.02	-63.75	-22.84
77.31	-63.80	-24.05
77.60	-63.84	-25.21
77.89	-63.89	-26.31
78.18	-63.94	-27.34
78.48	-64.00	-28.31
78.78	-64.06	-29.20
79.07	-64.14	-30.02
79.37	-64.22	-30.75
79.67	-64.31	-31.42
79.97	-64.40	-32.04
80.27	-64.51	-32.65
80.58	-64.61	-33.25
80.88	-64.73	-33.88
81.19	-64.84	-34.55
81.49	-64.95	-35.29
81.80	-65.06	-36.13
82.11	-65.16	-37.09
82.42	-65.27	-38.18
82.73	-65.36	-39.38
83.04	-65.46	-40.65
83.35	-65.54	-41.98
83.67	-65.63	-43.34
83.99	-65.71	-44.69
84.30	-65.78	-46.00
84.62	-65.85	-47.26
84.94	-65.92	-48.42
85.26	-65.99	-49.47
85.58	-66.05	-50.40
85.90	-66.11	-51.23
86.23	-66.16	-51.98
86.55	-66.22	-52.67
86.88	-66.27	-53.31
87.21	-66.33	-53.91
87.54	-66.38	-54.50
87.87	-66.44	-55.08
88.20	-66.49	-55.69
88.53	-66.55	-56.31
88.87	-66.61	-56.94
89.20	-66.68	-57.58
89.54	-66.74	-58.23
89.88	-66.81	-58.87
90.22	-66.87	-59.51
90.56	-66.94	-60.15
90.90	-67.02	-60.77
91.24	-67.09	-61.37
91.59	-67.17	-61.97
91.93	-67.25	-62.55
92.28	-67.32	-63.14
92.63	-67.40	-63.72
92.98	-67.48	-64.31
93.33	-67.56	-64.90
93.68	-67.63	-65.51
94.03	-67.70	-66.13
94.39	-67.77	-66.77
94.74	-67.84	-67.41
95.10	-67.91	-68.05
95.46	-67.97	-68.67
95.82	-68.03	-69.28
96.18	-68.08	-69.86
96.54	-68.13	-70.41
96.91	-68.18	-70.92
97.27	-68.22	-71.39
97.64	-68.26	-71.84
98.01	-68.30	-72.29
98.38	-68.34	-72.76
98.75	-68.37	-73.26
99.12	-68.41	-73.82
99.50	-68.44	-74.46
99.87	-68.48	-75.18
100.25	-68.52	-75.98
100.63	-68.56	-76.83
101.01	-68.60	-77.69
101.39	-68.64	-78.54
101.77	-68.68	-79.33
102.16	-68.72	-80.04
102.54	-68.75	-80.63
102.93	-68.79	-81.08
103.32	-68.82	-81.40
103.71	-68.85	-81.64
104.10	-68.89	-81.82
104.49	-68.93	-81.99
104.88	-68.97	-82.17
105.28	-69.03	-82.42
105.68	-69.10	-82.76
106.08	-69.18	-83.21
106.48	-69.26	-83.73
106.88	-69.35	-84.30
107.28	-69.43	-84.90
107.69	-69.49	-85.50
108.09	-69.54	-86.07
108.50	-69.56	-86.58
108.91	-69.56	-87.03
109.32	-69.54	-87.43
109.73	-69.50	-87.82
110.15	-69.46	-88.22
110.56	-69.43	-88.65
110.98	-69.41	-89.16
111.40	-69.41	-89.76
111.82	-69.44	-90.47
112.24	-69.49	-91.26
112.67	-69.55	-92.09
113.09	-69.63	-92.93
113.52	-69.71	-93.72
113.95	-69.80	-94.44
114.38	-69.88	-95.04
114.81	-69.94	-95.50
115.24	-70.00	-95.87
115.68	-70.04	-96.19
116.11	-70.07	-96.51
116.55	-70.08	-96.87
116.99	-70.06	-97.32
117.43	-70.03	-97.91
117.87	-69.98	-98.63
118.32	-69.92	-99.45
118.77	-69.85	-100.30
119.21	-69.80	-101.13
119.66	-69.78	-101.90
120.12	-69.78	-102.55
120.57	-69.82	-103.05
121.02	-69.89	-103.44
121.48	-69.98	-103.79
121.94	-70.08	-104.18
122.40	-70.17	-104.68
122.86	-70.25	-105.37
123.32	-70.31	-106.31
123.79	-70.34	-107.48
124.26	-70.34	-108.76
124.73	-70.33	-110.02
125.20	-70.31	-111.14
125.67	-70.28	-112.00
126.14	-70.26	-112.47
126.62	-70.25	-112.52
127.10	-70.25	-112.29
127.58	-70.25	-111.95
128.06	-70.28	-111.64
128.54	-70.32	-111.54
129.03	-70.37	-111.80
129.51	-70.44	-112.51
130.00	-70.52	-113.56
130.49	-70.59	-114.82
130.98	-70.65	-116.17
131.48	-70.67	-117.46
131.98	-70.66	-118.56
132.47	-70.60	-119.41
132.97	-70.53	-120.04
133.48	-70.44	-120.52
133.98	-70.38	-120.91
134.48	-70.36	-121.26
134.99	-70.40	-121.66
135.50	-70.50	-122.12
136.01	-70.64	-122.67
136.53	-70.79	-123.29
137.04	-70.94	-124.00
137.56	-71.04	-124.79
138.08	-71.09	-125.66
138.60	-71.08	-126.59
139.12	-71.03	-127.51
139.65	-70.96	-128.38
140.17	-70.89	-129.14
140.70	-70.83	-129.73
141.23	-70.81	-130.12
141.77	-70.81	-130.41
142.30	-70.84	-130.67
142.84	-70.89	-131.01
143.38	-70.96	-131.52
143.92	-71.05	-132.29
144.46	-71.14	-133.30
145.01	-71.23	-134.45
145.55	-71.30	-135.64
146.10	-71.36	-136.77
146.65	-71.39	-137.73
147.21	-71.39	-138.47
147.76	-71.38	-139.03
148.32	-71.37	-139.44
148.88	-71.38	-139.75
149.44	-71.43	-140.00
150.01	-71.52	-140.25
150.57	-71.64	-140.54
151.14	-71.78	-140.90
151.71	-71.90	-141.40
152.28	-71.98	-142.07
152.86	-72.01	-142.95
153.43	-72.00	-143.95
154.01	-71.97	-144.96
154.59	-71.93	-145.83
155.18	-71.93	-146.46
155.76	-71.97	-146.73
156.35	-72.04	-146.75
156.94	-72.12	-146.69
157.53	-72.18	-146.74
158.13	-72.19	-147.08
158.72	-72.13	-147.87
159.32	-72.03	-149.00
159.93	-71.91	-150.28
160.53	-71.83	-151.53
