Freq[Hz]	[dBV]	Phase[Deg]
148.32	-80.64	-53.40
148.88	-79.58	-66.60
149.44	-79.04	-79.96
150.01	-79.30	-93.23
150.57	-80.22	-105.79
151.14	-81.53	-116.96
151.71	-82.97	-126.04
152.28	-84.29	-132.31
152.86	-85.26	-135.26
153.43	-85.99	-135.40
154.01	-86.71	-133.67
154.59	-87.65	-131.03
155.18	-89.05	-128.43
155.76	-91.06	-126.71
156.35	-93.29	-125.57
156.94	-95.11	-124.25
157.53	-95.88	-121.96
158.13	-94.94	-117.91
158.72	-91.79	-111.60
159.32	-87.06	-104.40
159.93	-81.77	-98.39
160.53	-76.98	-95.70
161.13	-73.75	-98.51
161.74	-72.88	-108.22
162.35	-73.88	-122.89
162.97	-75.94	-139.72
163.58	-78.24	-155.83
164.20	-79.93	-168.29
164.82	-80.51	-175.44
165.44	-80.24	-178.42
166.06	-79.47	-178.75
166.69	-78.59	-177.98
167.32	-77.95	-177.68
167.95	-77.72	-178.36
168.58	-77.82	-179.55
169.22	-78.19	179.27
169.86	-78.74	178.64
170.50	-79.42	179.03
171.14	-80.13	-179.51
171.79	-80.82	-177.09
172.44	-81.42	-173.79
173.09	-81.85	-169.74
173.74	-82.07	-165.59
174.40	-82.12	-162.75
175.06	-82.03	-162.73
175.72	-81.82	-167.09
176.38	-81.55	-176.75
177.04	-81.28	170.90
177.71	-81.11	159.73
178.38	-81.15	153.69
179.06	-81.46	156.61
179.73	-81.99	167.90
180.41	-82.46	-177.48
181.09	-82.63	-164.86
181.77	-82.21	-159.68
182.46	-81.17	-164.28
183.15	-79.99	-173.73
183.84	-79.22	178.02
184.53	-79.46	177.17
185.23	-81.06	-171.98
185.93	-83.29	-154.61
186.63	-85.10	-138.85
187.33	-85.40	-133.02
188.04	-83.25	-144.42
188.75	-79.22	-170.59
189.46	-74.62	155.92
190.18	-70.81	122.76
190.90	-69.05	97.29
191.62	-69.38	81.45
192.34	-70.96	73.35
193.07	-72.89	71.02
193.79	-74.32	72.49
194.53	-75.17	76.42
195.26	-75.94	82.00
196.00	-77.17	88.40
196.74	-79.36	94.75
197.48	-82.24	99.53
198.22	-84.97	100.68
198.97	-86.65	96.11
199.72	-86.46	83.86
200.48	-84.70	64.27
201.23	-82.40	39.16
201.99	-80.64	10.41
202.75	-80.35	-20.01
203.52	-81.33	-49.92
204.29	-82.83	-76.98
205.06	-84.09	-98.83
205.83	-84.52	-113.92
206.61	-84.31	-124.64
207.39	-83.86	-134.53
208.17	-83.61	-147.15
208.96	-83.76	-163.69
209.74	-84.01	-179.89
210.54	-83.99	169.30
211.33	-83.34	168.83
212.13	-81.99	177.92
212.93	-80.21	-170.18
213.73	-78.28	-162.67
214.54	-76.51	-165.63
215.35	-75.26	-176.97
216.16	-74.95	168.93
216.98	-76.00	157.77
217.80	-78.40	152.79
218.62	-81.20	151.76
219.44	-83.32	151.71
220.27	-83.76	149.80
221.10	-82.82	146.14
221.94	-81.67	142.76
222.77	-81.56	141.81
223.61	-83.06	144.21
224.46	-85.09	147.54
225.30	-86.20	148.79
226.15	-85.10	145.15
227.01	-82.12	136.85
227.86	-78.68	126.15
228.72	-76.25	115.39
229.59	-75.65	105.93
230.45	-76.40	97.06
231.32	-77.85	87.83
232.20	-79.37	77.91
233.07	-80.52	70.89
233.95	-80.98	71.96
234.84	-80.41	85.97
235.72	-79.10	108.79
236.61	-77.90	127.52
237.50	-77.71	128.69
238.40	-78.94	108.11
239.30	-80.92	81.78
240.20	-82.80	68.62
241.11	-83.89	82.31
242.02	-84.13	111.52
242.93	-83.64	137.60
243.85	-82.58	143.77
244.77	-81.22	132.95
245.69	-79.94	118.66
246.62	-79.09	114.05
247.55	-78.68	119.54
248.48	-78.41	124.54
249.42	-77.99	118.19
250.36	-77.39	99.58
251.31	-76.88	80.26
252.26	-76.76	72.65
253.21	-77.09	80.70
254.16	-77.48	94.24
255.12	-77.51	101.64
256.09	-77.11	96.76
257.05	-76.94	84.60
258.02	-77.75	71.54
259.00	-79.71	61.67
259.97	-81.71	53.92
260.95	-82.46	46.56
261.94	-81.45	39.14
262.93	-79.88	34.05
263.92	-79.19	34.11
264.92	-80.11	39.32
265.92	-81.88	44.01
266.92	-83.55	41.84
267.93	-84.57	31.18
268.94	-84.97	18.34
269.95	-84.89	10.44
270.97	-84.59	11.83
271.99	-84.56	23.33
273.02	-85.25	45.29
274.05	-86.29	73.59
275.08	-86.56	99.95
276.12	-85.02	116.51
277.16	-81.98	122.45
278.21	-78.57	121.21
279.26	-75.84	115.82
280.31	-74.11	106.40
281.37	-73.43	92.04
282.43	-73.79	73.60
283.50	-74.91	57.08
284.57	-76.45	49.42
285.64	-77.89	52.08
286.72	-78.43	58.42
287.80	-77.35	61.37
288.89	-75.43	57.91
289.98	-74.51	47.89
291.07	-75.92	32.37
292.17	-78.18	17.72
293.27	-78.99	11.97
294.38	-77.50	16.69
295.49	-75.58	21.35
296.61	-75.29	15.05
297.73	-76.56	1.51
298.85	-77.80	-4.92
299.98	-77.86	4.94
301.11	-77.54	18.70
302.25	-78.08	19.02
303.39	-79.58	4.23
304.53	-80.74	-7.86
305.68	-80.48	-1.81
306.83	-79.63	13.89
307.99	-79.80	21.59
309.15	-81.56	14.11
310.32	-83.78	1.59
311.49	-85.28	-4.93
312.67	-85.83	-0.64
313.85	-85.63	16.46
315.03	-84.60	42.10
316.22	-82.19	61.58
317.41	-78.10	61.56
318.61	-74.00	45.53
319.81	-72.37	23.85
321.02	-73.67	3.87
322.23	-75.73	-11.20
323.45	-76.62	-19.46
324.67	-76.49	-23.75
325.89	-76.09	-28.16
327.12	-76.21	-33.86
328.36	-77.69	-39.57
329.60	-80.50	-43.85
330.84	-82.56	-45.26
332.09	-81.95	-42.63
333.34	-80.14	-37.13
334.60	-79.96	-30.91
335.86	-81.35	-24.80
337.13	-81.25	-18.23
338.40	-78.11	-12.17
339.68	-74.61	-11.55
340.96	-73.55	-20.56
342.25	-74.49	-34.89
343.54	-75.82	-47.17
