Freq[Hz]	[dBV]	Phase[Deg]
132.97	-42.74	2.39
133.48	-42.83	2.23
133.98	-42.92	2.09
134.48	-43.01	1.94
134.99	-43.10	1.81
135.50	-43.18	1.69
136.01	-43.26	1.57
136.53	-43.34	1.46
137.04	-43.42	1.34
137.56	-43.50	1.23
138.08	-43.58	1.11
138.60	-43.67	0.98
139.12	-43.75	0.85
139.65	-43.84	0.72
140.17	-43.92	0.58
140.70	-44.01	0.44
141.23	-44.09	0.29
141.77	-44.17	0.15
142.30	-44.24	0.01
142.84	-44.32	-0.13
143.38	-44.40	-0.25
143.92	-44.48	-0.37
144.46	-44.57	-0.48
145.01	-44.65	-0.59
145.55	-44.73	-0.71
146.10	-44.81	-0.85
146.65	-44.88	-1.02
147.21	-44.95	-1.22
147.76	-45.02	-1.43
148.32	-45.08	-1.65
148.88	-45.15	-1.86
149.44	-45.22	-2.04
150.01	-45.29	-2.19
150.57	-45.36	-2.31
151.14	-45.43	-2.40
151.71	-45.50	-2.48
152.28	-45.57	-2.56
152.86	-45.64	-2.63
153.43	-45.70	-2.71
154.01	-45.77	-2.80
154.59	-45.83	-2.89
155.18	-45.89	-2.99
155.76	-45.96	-3.10
156.35	-46.02	-3.20
156.94	-46.08	-3.31
157.53	-46.15	-3.40
158.13	-46.22	-3.48
158.72	-46.29	-3.54
159.32	-46.37	-3.58
159.93	-46.45	-3.62
160.53	-46.52	-3.68
161.13	-46.60	-3.76
161.74	-46.66	-3.88
162.35	-46.73	-4.02
162.97	-46.80	-4.18
163.58	-46.86	-4.33
164.20	-46.93	-4.47
164.82	-47.00	-4.59
165.44	-47.07	-4.70
166.06	-47.14	-4.83
166.69	-47.20	-5.00
167.32	-47.27	-5.21
167.95	-47.34	-5.48
168.58	-47.40	-5.78
169.22	-47.47	-6.08
169.86	-47.52	-6.35
170.50	-47.58	-6.59
171.14	-47.64	-6.78
171.79	-47.69	-6.96
172.44	-47.74	-7.15
173.09	-47.78	-7.35
173.74	-47.83	-7.59
174.40	-47.87	-7.83
175.06	-47.91	-8.06
175.72	-47.95	-8.27
176.38	-47.99	-8.43
177.04	-48.02	-8.56
177.71	-48.06	-8.67
178.38	-48.10	-8.77
179.06	-48.14	-8.89
179.73	-48.19	-9.02
180.41	-48.24	-9.16
181.09	-48.28	-9.30
181.77	-48.32	-9.45
182.46	-48.36	-9.59
183.15	-48.39	-9.72
183.84	-48.43	-9.86
184.53	-48.48	-9.99
185.23	-48.54	-10.12
185.93	-48.60	-10.25
186.63	-48.67	-10.38
187.33	-48.73	-10.50
188.04	-48.79	-10.61
188.75	-48.83	-10.72
189.46	-48.87	-10.81
190.18	-48.91	-10.90
190.90	-48.96	-10.99
191.62	-49.01	-11.07
192.34	-49.06	-11.17
193.07	-49.11	-11.29
193.79	-49.16	-11.43
194.53	-49.21	-11.61
195.26	-49.26	-11.80
196.00	-49.32	-11.97
196.74	-49.37	-12.13
197.48	-49.43	-12.26
198.22	-49.49	-12.36
198.97	-49.55	-12.45
199.72	-49.61	-12.54
200.48	-49.67	-12.62
201.23	-49.72	-12.71
201.99	-49.78	-12.81
202.75	-49.84	-12.93
203.52	-49.90	-13.05
204.29	-49.97	-13.19
205.06	-50.03	-13.31
205.83	-50.10	-13.43
206.61	-50.16	-13.56
207.39	-50.22	-13.75
208.17	-50.28	-14.02
208.96	-50.34	-14.39
209.74	-50.40	-14.79
210.54	-50.46	-15.14
211.33	-50.51	-15.40
212.13	-50.55	-15.53
212.93	-50.58	-15.63
213.73	-50.61	-15.74
214.54	-50.62	-15.93
215.35	-50.63	-16.17
216.16	-50.64	-16.40
216.98	-50.67	-16.55
217.80	-50.72	-16.59
218.62	-50.78	-16.57
219.44	-50.83	-16.55
220.27	-50.87	-16.58
221.10	-50.90	-16.64
221.94	-50.93	-16.68
222.77	-50.96	-16.66
223.61	-51.00	-16.54
224.46	-51.05	-16.41
225.30	-51.11	-16.37
226.15	-51.17	-16.49
227.01	-51.23	-16.75
227.86	-51.29	-17.06
228.72	-51.35	-17.30
229.59	-51.39	-17.41
230.45	-51.43	-17.44
231.32	-51.46	-17.45
232.20	-51.48	-17.47
233.07	-51.50	-17.52
233.95	-51.53	-17.58
234.84	-51.56	-17.62
235.72	-51.60	-17.66
236.61	-51.64	-17.69
237.50	-51.66	-17.73
238.40	-51.67	-17.79
239.30	-51.67	-17.85
240.20	-51.67	-17.90
241.11	-51.68	-17.93
242.02	-51.70	-17.97
242.93	-51.72	-18.05
243.85	-51.75	-18.18
244.77	-51.77	-18.34
245.69	-51.79	-18.46
246.62	-51.79	-18.47
247.55	-51.78	-18.38
248.48	-51.77	-18.27
249.42	-51.78	-18.23
250.36	-51.81	-18.28
251.31	-51.84	-18.37
252.26	-51.87	-18.44
253.21	-51.89	-18.46
254.16	-51.91	-18.46
255.12	-51.92	-18.46
256.09	-51.95	-18.49
257.05	-51.97	-18.58
258.02	-51.99	-18.77
259.00	-52.01	-19.07
259.97	-52.02	-19.44
260.95	-52.03	-19.84
261.94	-52.05	-20.23
262.93	-52.06	-20.59
263.92	-52.05	-20.87
264.92	-52.03	-21.07
265.92	-51.99	-21.23
266.92	-51.97	-21.39
267.93	-51.95	-21.56
268.94	-51.95	-21.73
269.95	-51.95	-21.88
270.97	-51.94	-22.01
271.99	-51.93	-22.18
273.02	-51.95	-22.42
274.05	-51.97	-22.72
275.08	-51.99	-23.00
276.12	-52.00	-23.19
277.16	-51.99	-23.34
278.21	-51.99	-23.59
279.26	-52.00	-24.05
280.31	-52.02	-24.59
281.37	-52.03	-25.03
282.43	-52.03	-25.25
283.50	-52.02	-25.39
284.57	-52.01	-25.62
285.64	-52.00	-26.02
286.72	-52.01	-26.52
287.80	-52.04	-27.04
288.89	-52.08	-27.57
289.98	-52.14	-28.12
291.07	-52.19	-28.72
292.17	-52.24	-29.26
293.27	-52.28	-29.64
294.38	-52.31	-29.82
295.49	-52.34	-29.91
296.61	-52.37	-30.00
297.73	-52.41	-30.12
298.85	-52.44	-30.18
299.98	-52.46	-30.15
301.11	-52.46	-30.12
302.25	-52.46	-30.21
303.39	-52.45	-30.40
304.53	-52.42	-30.54
305.68	-52.40	-30.49
306.83	-52.37	-30.35
307.99	-52.36	-30.35
309.15	-52.36	-30.56
310.32	-52.35	-30.89
311.49	-52.31	-31.24
312.67	-52.25	-31.59
313.85	-52.20	-31.94
315.03	-52.16	-32.33
316.22	-52.11	-32.83
317.41	-52.05	-33.53
318.61	-51.97	-34.44
319.81	-51.90	-35.57
321.02	-51.86	-36.91
322.23	-51.86	-38.47
323.45	-51.90	-40.20
324.67	-52.01	-41.85
325.89	-52.19	-43.08
327.12	-52.43	-43.75
328.36	-52.66	-43.81
329.60	-52.87	-43.38
330.84	-53.02	-42.81
332.09	-53.11	-42.48
333.34	-53.16	-42.36
334.60	-53.17	-42.27
335.86	-53.17	-42.23
337.13	-53.16	-42.44
338.40	-53.18	-42.97
339.68	-53.20	-43.53
340.96	-53.21	-43.80
342.25	-53.23	-43.91
343.54	-53.28	-44.10
344.83	-53.35	-44.38
346.14	-53.44	-44.57
347.44	-53.52	-44.60
348.75	-53.57	-44.64
350.07	-53.56	-44.78
351.39	-53.55	-44.92
352.72	-53.58	-44.96
354.05	-53.64	-45.03
355.38	-53.70	-45.32
356.72	-53.74	-45.70
358.07	-53.79	-45.87
359.42	-53.83	-45.77
360.78	-53.86	-45.69
362.14	-53.85	-45.76
363.51	-53.83	-45.79
364.88	-53.80	-45.73
366.25	-53.78	-45.84
367.64	-53.75	-46.33
369.02	-53.76	-46.94
370.42	-53.83	-47.40
371.81	-53.90	-47.62
373.22	-53.95	-47.61
374.63	-53.95	-47.38
376.04	-53.90	-46.93
377.46	-53.81	-46.66
378.88	-53.70	-47.09
380.31	-53.60	-48.09
381.75	-53.54	-49.15
383.19	-53.53	-50.16
384.63	-53.59	-51.30
386.09	-53.73	-52.50
387.54	-53.90	-53.48
389.00	-54.08	-54.01
390.47	-54.27	-53.92
391.95	-54.43	-53.45
393.43	-54.54	-53.10
394.91	-54.60	-52.80
396.40	-54.60	-52.02
397.90	-54.57	-51.07
399.40	-54.55	-50.88
400.90	-54.57	-51.18
402.42	-54.62	-51.02
403.94	-54.64	-50.62
405.46	-54.58	-50.83
406.99	-54.50	-51.28
408.53	-54.51	-51.16
410.07	-54.54	-50.81
411.61	-54.48	-50.86
413.17	-54.41	-51.14
414.73	-54.41	-51.33
416.29	-54.43	-51.35
417.86	-54.42	-51.26
419.44	-54.41	-51.31
421.02	-54.42	-51.48
422.61	-54.39	-51.24
424.21	-54.30	-50.76
425.81	-54.23	-50.97
427.41	-54.21	-51.52
429.03	-54.21	-51.36
430.65	-54.21	-51.03
432.27	-54.17	-51.44
433.90	-54.14	-51.97
435.54	-54.12	-52.01
437.18	-54.05	-52.02
438.83	-53.96	-52.24
440.49	-53.95	-52.50
442.15	-53.95	-52.60
443.82	-53.81	-52.43
445.49	-53.67	-52.55
447.18	-53.69	-53.26
448.86	-53.69	-53.58
450.56	-53.60	-53.43
